ID,Best Cluster
A_PuertoRico_8_1934_PB1_2128_2158,5
A_PuertoRico_8_1934_PB1_213_1995,23
A_PuertoRico_8_1934_PB1_213_2045,19
A_PuertoRico_8_1934_PB1_213_2110,19
A_PuertoRico_8_1934_PB1_215_2093,23
A_PuertoRico_8_1934_PB1_2220_2257,24
A_PuertoRico_8_1934_PB1_2225_2260,23
A_PuertoRico_8_1934_PB1_2228_2256,6
A_PuertoRico_8_1934_PB1_2230_2259,19
A_PuertoRico_8_1934_PB1_2235_2257,28
A_PuertoRico_8_1934_PB1_223_2054,4
A_PuertoRico_8_1934_PB1_223_2071,20
A_PuertoRico_8_1934_PB1_223_2091,22
A_PuertoRico_8_1934_PB1_231_2090,23
A_PuertoRico_8_1934_PB1_231_2109,15
A_PuertoRico_8_1934_PB1_233_2115,24
A_PuertoRico_8_1934_PB1_236_1874,24
A_PuertoRico_8_1934_PB1_241_2015,15
A_PuertoRico_8_1934_PB1_252_2092,-1
A_PuertoRico_8_1934_PB1_253_1995,8
A_PuertoRico_8_1934_PB1_253_2054,2
A_PuertoRico_8_1934_PB1_253_2071,0
A_PuertoRico_8_1934_PB1_253_2110,6
A_PuertoRico_8_1934_PB1_254_2057,3
A_PuertoRico_8_1934_PB1_254_2062,2
A_PuertoRico_8_1934_PB1_255_2053,14
A_PuertoRico_8_1934_PB1_255_2109,16
A_PuertoRico_8_1934_PB1_256_2000,6
A_PuertoRico_8_1934_PB1_258_1897,-1
A_PuertoRico_8_1934_PB1_258_2116,29
A_PuertoRico_8_1934_PB1_259_2084,8
A_PuertoRico_8_1934_PB1_260_1972,11
A_PuertoRico_8_1934_PB1_261_1954,1
A_PuertoRico_8_1934_PB1_261_2054,8
A_PuertoRico_8_1934_PB1_261_2071,12
A_PuertoRico_8_1934_PB1_264_2059,3
A_PuertoRico_8_1934_PB1_268_1898,5
A_PuertoRico_8_1934_PB1_269_1969,23
A_PuertoRico_8_1934_PB1_269_2008,16
A_PuertoRico_8_1934_PB1_269_2014,19
A_PuertoRico_8_1934_PB1_269_2016,2
A_PuertoRico_8_1934_PB1_269_2054,11
A_PuertoRico_8_1934_PB1_269_2056,22
A_PuertoRico_8_1934_PB1_270_1935,2
A_PuertoRico_8_1934_PB1_270_2046,8
A_PuertoRico_8_1934_PB1_270_2111,19
A_PuertoRico_8_1934_PB1_271_1960,10
A_PuertoRico_8_1934_PB1_271_1973,6
A_PuertoRico_8_1934_PB1_272_1900,8
A_PuertoRico_8_1934_PB1_273_1965,14
A_PuertoRico_8_1934_PB1_277_2032,24
A_PuertoRico_8_1934_PB1_278_1898,4
A_PuertoRico_8_1934_PB1_279_1949,9
A_PuertoRico_8_1934_PB1_279_2054,22
A_PuertoRico_8_1934_PB1_284_1973,12
A_PuertoRico_8_1934_PB1_284_2006,27
A_PuertoRico_8_1934_PB1_288_1982,24
A_PuertoRico_8_1934_PB1_288_2071,6
A_PuertoRico_8_1934_PB1_290_2112,22
A_PuertoRico_8_1934_PB1_321_1898,8
A_PuertoRico_8_1934_PB1_324_1857,0
A_PuertoRico_8_1934_PB1_325_1899,4
A_PuertoRico_8_1934_PB1_326_2023,1
A_PuertoRico_8_1934_PB1_328_1821,5
A_PuertoRico_8_1934_PB1_328_1829,9
A_PuertoRico_8_1934_PB1_328_1858,1
A_PuertoRico_8_1934_PB1_328_1906,17
A_PuertoRico_8_1934_PB1_328_2011,14
A_PuertoRico_8_1934_PB1_328_2014,3
A_PuertoRico_8_1934_PB1_328_2056,16
A_PuertoRico_8_1934_PB1_329_1898,18
A_PuertoRico_8_1934_PB1_329_1989,3
A_PuertoRico_8_1934_PB1_331_2113,6
A_PuertoRico_8_1934_PB1_334_1899,4
A_PuertoRico_8_1934_PB1_334_2006,2
A_PuertoRico_8_1934_PB1_338_1897,10
A_PuertoRico_8_1934_PB1_342_1899,-1
A_PuertoRico_8_1934_PB1_345_1898,2
A_PuertoRico_8_1934_PB1_346_1821,2
A_PuertoRico_8_1934_PB1_346_1829,1
A_PuertoRico_8_1934_PB1_346_1884,1
A_PuertoRico_8_1934_PB1_346_1901,12
A_PuertoRico_8_1934_PB1_346_1906,2
A_PuertoRico_8_1934_PB1_346_1942,1
A_PuertoRico_8_1934_PB1_346_1954,12
A_PuertoRico_8_1934_PB1_346_2054,23
A_PuertoRico_8_1934_PB1_346_2071,8
A_PuertoRico_8_1934_PB1_347_1898,9
A_PuertoRico_8_1934_PB1_347_1989,2
A_PuertoRico_8_1934_PB1_347_1996,6
A_PuertoRico_8_1934_PB1_350_1897,0
A_PuertoRico_8_1934_PB1_351_1897,15
A_PuertoRico_8_1934_PB1_357_1899,3
A_PuertoRico_8_1934_PB1_361_1899,8
A_PuertoRico_8_1934_PB1_363_1883,28
A_PuertoRico_8_1934_PB1_364_1899,2
A_PuertoRico_8_1934_PB1_368_1897,8
A_PuertoRico_8_1934_PB1_371_1897,-1
A_PuertoRico_8_1934_PB1_372_1950,22
A_PuertoRico_8_1934_PB1_374_1885,24
A_PuertoRico_8_1934_PB1_375_1826,1
A_PuertoRico_8_1934_PB1_375_1887,10
A_PuertoRico_8_1934_PB1_375_1897,8
A_PuertoRico_8_1934_PB1_375_1928,12
A_PuertoRico_8_1934_PB1_377_1899,27
A_PuertoRico_8_1934_PB1_380_1898,9
A_PuertoRico_8_1934_PB1_381_1753,-1
A_PuertoRico_8_1934_PB1_381_1897,18
A_PuertoRico_8_1934_PB1_381_1901,0
A_PuertoRico_8_1934_PB1_381_1928,3
A_PuertoRico_8_1934_PB1_393_1897,15
A_PuertoRico_8_1934_PB1_395_1897,1
A_PuertoRico_8_1934_PB1_396_1929,24
A_PuertoRico_8_1934_PB1_409_1898,3
A_PuertoRico_8_1934_PB1_411_1834,16
A_PuertoRico_8_1934_PB1_412_1899,10
A_PuertoRico_8_1934_PB1_423_1897,23
A_PuertoRico_8_1934_PB1_431_1833,6
A_PuertoRico_8_1934_PB1_444_1897,5
A_PuertoRico_8_1934_PB1_45_77,9
A_PuertoRico_8_1934_PB1_45_79,23
A_PuertoRico_8_1934_PB1_45_96,23
A_PuertoRico_8_1934_PB1_461_1885,3
A_PuertoRico_8_1934_PB1_463_1824,28
A_PuertoRico_8_1934_PB1_465_1753,8
A_PuertoRico_8_1934_PB1_46_115,22
A_PuertoRico_8_1934_PB1_46_2055,20
A_PuertoRico_8_1934_PB1_47_100,12
A_PuertoRico_8_1934_PB1_47_151,22
A_PuertoRico_8_1934_PB1_510_2227,25
A_PuertoRico_8_1934_PB1_514_1701,4
A_PuertoRico_8_1934_PB1_527_1754,24
A_PuertoRico_8_1934_PB1_534_1701,4
A_PuertoRico_8_1934_PB1_535_1754,16
A_PuertoRico_8_1934_PB1_548_1721,1
A_PuertoRico_8_1934_PB1_548_1947,7
A_PuertoRico_8_1934_PB1_548_2083,7
A_PuertoRico_8_1934_PB1_54_149,19
A_PuertoRico_8_1934_PB1_54_2054,20
A_PuertoRico_8_1934_PB1_54_2110,17
A_PuertoRico_8_1934_PB1_54_2139,-1
A_PuertoRico_8_1934_PB1_54_2203,25
A_PuertoRico_8_1934_PB1_54_77,19
A_PuertoRico_8_1934_PB1_54_83,17
A_PuertoRico_8_1934_PB1_54_96,17
A_PuertoRico_8_1934_PB1_54_98,17
A_PuertoRico_8_1934_PB1_55_2057,22
A_PuertoRico_8_1934_PB1_55_80,17
A_PuertoRico_8_1934_PB1_55_86,17
A_PuertoRico_8_1934_PB1_569_1608,1
A_PuertoRico_8_1934_PB1_56_2232,24
A_PuertoRico_8_1934_PB1_58_81,24
A_PuertoRico_8_1934_PB1_66_2129,15
A_PuertoRico_8_1934_PB1_67_99,19
A_PuertoRico_8_1934_PB1_68_116,22
A_PuertoRico_8_1934_PB1_68_138,23
A_PuertoRico_8_1934_PB1_68_1971,22
A_PuertoRico_8_1934_PB1_68_2110,23
A_PuertoRico_8_1934_PB1_68_2203,29
A_PuertoRico_8_1934_PB1_68_96,18
A_PuertoRico_8_1934_PB1_68_98,18
A_PuertoRico_8_1934_PB1_700_2085,7
A_PuertoRico_8_1934_PB1_70_2087,-1
A_PuertoRico_8_1934_PB1_70_2096,24
A_PuertoRico_8_1934_PB1_76_127,22
A_PuertoRico_8_1934_PB1_76_149,3
A_PuertoRico_8_1934_PB1_76_2054,23
A_PuertoRico_8_1934_PB1_76_2230,24
A_PuertoRico_8_1934_PB1_76_98,19
A_PuertoRico_8_1934_PB1_77_2111,23
A_PuertoRico_8_1934_PB1_94_2113,-1
A_PuertoRico_8_1934_PB1_95_149,23
A_PuertoRico_8_1934_PB1_96_2159,7
A_PuertoRico_8_1934_PB1_96_2166,24
A_PuertoRico_8_1934_PB1_97_2129,1
A_PuertoRico_8_1934_PB1_97_2158,-1
A_PuertoRico_8_1934_PB1_98_2055,17
A_PuertoRico_8_1934_PB2_107_2152,8
A_PuertoRico_8_1934_PB2_108_134,8
A_PuertoRico_8_1934_PB2_108_2140,22
A_PuertoRico_8_1934_PB2_109_2003,-1
A_PuertoRico_8_1934_PB2_109_2152,19
A_PuertoRico_8_1934_PB2_112_2142,1
A_PuertoRico_8_1934_PB2_116_2140,19
A_PuertoRico_8_1934_PB2_117_2156,23
A_PuertoRico_8_1934_PB2_118_2004,10
A_PuertoRico_8_1934_PB2_118_2153,-1
A_PuertoRico_8_1934_PB2_120_2140,-1
A_PuertoRico_8_1934_PB2_121_2024,27
A_PuertoRico_8_1934_PB2_121_2139,12
A_PuertoRico_8_1934_PB2_123_2154,12
A_PuertoRico_8_1934_PB2_124_2135,4
A_PuertoRico_8_1934_PB2_127_2140,19
A_PuertoRico_8_1934_PB2_128_2139,-1
A_PuertoRico_8_1934_PB2_128_2152,19
A_PuertoRico_8_1934_PB2_128_2156,23
A_PuertoRico_8_1934_PB2_128_2195,21
A_PuertoRico_8_1934_PB2_128_2203,21
A_PuertoRico_8_1934_PB2_130_2132,21
A_PuertoRico_8_1934_PB2_132_2123,21
A_PuertoRico_8_1934_PB2_135_2139,0
A_PuertoRico_8_1934_PB2_139_1961,21
A_PuertoRico_8_1934_PB2_142_2085,-1
A_PuertoRico_8_1934_PB2_143_2006,24
A_PuertoRico_8_1934_PB2_143_2132,21
A_PuertoRico_8_1934_PB2_143_2139,5
A_PuertoRico_8_1934_PB2_1457_1507,7
A_PuertoRico_8_1934_PB2_146_1960,21
A_PuertoRico_8_1934_PB2_148_2137,17
A_PuertoRico_8_1934_PB2_151_2140,19
A_PuertoRico_8_1934_PB2_152_2139,19
A_PuertoRico_8_1934_PB2_152_2152,19
A_PuertoRico_8_1934_PB2_152_2203,23
A_PuertoRico_8_1934_PB2_156_2139,12
A_PuertoRico_8_1934_PB2_159_2065,12
A_PuertoRico_8_1934_PB2_159_2067,23
A_PuertoRico_8_1934_PB2_159_2152,19
A_PuertoRico_8_1934_PB2_159_2156,23
A_PuertoRico_8_1934_PB2_159_2195,24
A_PuertoRico_8_1934_PB2_161_2151,21
A_PuertoRico_8_1934_PB2_162_2090,21
A_PuertoRico_8_1934_PB2_162_2105,24
A_PuertoRico_8_1934_PB2_162_2109,0
A_PuertoRico_8_1934_PB2_162_2115,28
A_PuertoRico_8_1934_PB2_163_192,8
A_PuertoRico_8_1934_PB2_163_1969,22
A_PuertoRico_8_1934_PB2_163_1975,20
A_PuertoRico_8_1934_PB2_163_2006,11
A_PuertoRico_8_1934_PB2_163_2024,2
A_PuertoRico_8_1934_PB2_163_2053,1
A_PuertoRico_8_1934_PB2_163_2123,9
A_PuertoRico_8_1934_PB2_163_2139,9
A_PuertoRico_8_1934_PB2_163_2152,19
A_PuertoRico_8_1934_PB2_163_2159,23
A_PuertoRico_8_1934_PB2_163_2164,22
A_PuertoRico_8_1934_PB2_163_2195,21
A_PuertoRico_8_1934_PB2_163_2203,23
A_PuertoRico_8_1934_PB2_164_2066,6
A_PuertoRico_8_1934_PB2_169_2102,23
A_PuertoRico_8_1934_PB2_171_1976,28
A_PuertoRico_8_1934_PB2_172_2138,14
A_PuertoRico_8_1934_PB2_173_2069,9
A_PuertoRico_8_1934_PB2_173_2101,1
A_PuertoRico_8_1934_PB2_174_2142,23
A_PuertoRico_8_1934_PB2_176_2108,21
A_PuertoRico_8_1934_PB2_177_2042,5
A_PuertoRico_8_1934_PB2_177_2078,24
A_PuertoRico_8_1934_PB2_177_2086,4
A_PuertoRico_8_1934_PB2_177_2141,8
A_PuertoRico_8_1934_PB2_179_2116,28
A_PuertoRico_8_1934_PB2_179_2138,3
A_PuertoRico_8_1934_PB2_180_2069,-1
A_PuertoRico_8_1934_PB2_181_2106,21
A_PuertoRico_8_1934_PB2_181_2142,6
A_PuertoRico_8_1934_PB2_182_2144,11
A_PuertoRico_8_1934_PB2_183_2048,4
A_PuertoRico_8_1934_PB2_187_2107,21
A_PuertoRico_8_1934_PB2_190_2056,-1
A_PuertoRico_8_1934_PB2_190_2085,12
A_PuertoRico_8_1934_PB2_190_2100,1
A_PuertoRico_8_1934_PB2_190_2104,21
A_PuertoRico_8_1934_PB2_190_2116,26
A_PuertoRico_8_1934_PB2_190_225,4
A_PuertoRico_8_1934_PB2_191_1975,22
A_PuertoRico_8_1934_PB2_191_2003,23
A_PuertoRico_8_1934_PB2_191_2006,23
A_PuertoRico_8_1934_PB2_191_2024,2
A_PuertoRico_8_1934_PB2_191_2048,8
A_PuertoRico_8_1934_PB2_191_2053,10
A_PuertoRico_8_1934_PB2_191_2088,24
A_PuertoRico_8_1934_PB2_191_2152,17
A_PuertoRico_8_1934_PB2_191_2195,17
A_PuertoRico_8_1934_PB2_191_2203,20
A_PuertoRico_8_1934_PB2_192_2140,4
A_PuertoRico_8_1934_PB2_199_1975,23
A_PuertoRico_8_1934_PB2_199_1993,4
A_PuertoRico_8_1934_PB2_199_2053,0
A_PuertoRico_8_1934_PB2_199_2123,14
A_PuertoRico_8_1934_PB2_199_2152,19
A_PuertoRico_8_1934_PB2_202_2027,-1
A_PuertoRico_8_1934_PB2_203_2079,9
A_PuertoRico_8_1934_PB2_204_2139,6
A_PuertoRico_8_1934_PB2_2053_2153,23
A_PuertoRico_8_1934_PB2_207_2021,1
A_PuertoRico_8_1934_PB2_208_2024,12
A_PuertoRico_8_1934_PB2_210_1977,23
A_PuertoRico_8_1934_PB2_210_2154,19
A_PuertoRico_8_1934_PB2_212_2136,-1
A_PuertoRico_8_1934_PB2_215_1945,-1
A_PuertoRico_8_1934_PB2_215_2041,12
A_PuertoRico_8_1934_PB2_215_2068,2
A_PuertoRico_8_1934_PB2_215_2080,23
A_PuertoRico_8_1934_PB2_215_2100,23
A_PuertoRico_8_1934_PB2_215_2108,28
A_PuertoRico_8_1934_PB2_215_2206,21
A_PuertoRico_8_1934_PB2_216_1969,23
A_PuertoRico_8_1934_PB2_216_2040,23
A_PuertoRico_8_1934_PB2_216_2067,23
A_PuertoRico_8_1934_PB2_216_2114,23
A_PuertoRico_8_1934_PB2_216_2139,19
A_PuertoRico_8_1934_PB2_217_1976,14
A_PuertoRico_8_1934_PB2_217_1983,-1
A_PuertoRico_8_1934_PB2_217_2007,4
A_PuertoRico_8_1934_PB2_217_2037,1
A_PuertoRico_8_1934_PB2_217_2196,-1
A_PuertoRico_8_1934_PB2_217_2204,18
A_PuertoRico_8_1934_PB2_2186_2217,11
A_PuertoRico_8_1934_PB2_218_2005,1
A_PuertoRico_8_1934_PB2_218_2055,12
A_PuertoRico_8_1934_PB2_2204_2232,23
A_PuertoRico_8_1934_PB2_223_2037,-1
A_PuertoRico_8_1934_PB2_224_2002,10
A_PuertoRico_8_1934_PB2_224_2052,28
A_PuertoRico_8_1934_PB2_224_2138,11
A_PuertoRico_8_1934_PB2_224_2151,23
A_PuertoRico_8_1934_PB2_225_2042,10
A_PuertoRico_8_1934_PB2_225_2096,9
A_PuertoRico_8_1934_PB2_225_2141,8
A_PuertoRico_8_1934_PB2_226_1964,8
A_PuertoRico_8_1934_PB2_226_2058,9
A_PuertoRico_8_1934_PB2_226_2070,9
A_PuertoRico_8_1934_PB2_227_2041,-1
A_PuertoRico_8_1934_PB2_232_1991,21
A_PuertoRico_8_1934_PB2_243_1965,21
A_PuertoRico_8_1934_PB2_245_2026,28
A_PuertoRico_8_1934_PB2_246_2172,21
A_PuertoRico_8_1934_PB2_249_2215,21
A_PuertoRico_8_1934_PB2_251_2024,26
A_PuertoRico_8_1934_PB2_251_2048,2
A_PuertoRico_8_1934_PB2_252_1976,23
A_PuertoRico_8_1934_PB2_252_2054,-1
A_PuertoRico_8_1934_PB2_258_1975,10
A_PuertoRico_8_1934_PB2_258_2003,14
A_PuertoRico_8_1934_PB2_258_2024,1
A_PuertoRico_8_1934_PB2_258_2053,8
A_PuertoRico_8_1934_PB2_259_1994,21
A_PuertoRico_8_1934_PB2_264_2085,-1
A_PuertoRico_8_1934_PB2_265_1993,3
A_PuertoRico_8_1934_PB2_266_2016,-1
A_PuertoRico_8_1934_PB2_269_1992,29
A_PuertoRico_8_1934_PB2_271_1969,25
A_PuertoRico_8_1934_PB2_272_2071,-1
A_PuertoRico_8_1934_PB2_274_1946,21
A_PuertoRico_8_1934_PB2_274_1973,0
A_PuertoRico_8_1934_PB2_274_2045,0
A_PuertoRico_8_1934_PB2_276_1968,23
A_PuertoRico_8_1934_PB2_276_2138,-1
A_PuertoRico_8_1934_PB2_287_1975,5
A_PuertoRico_8_1934_PB2_293_1968,-1
A_PuertoRico_8_1934_PB2_297_2027,1
A_PuertoRico_8_1934_PB2_320_1948,13
A_PuertoRico_8_1934_PB2_328_1969,23
A_PuertoRico_8_1934_PB2_328_2003,16
A_PuertoRico_8_1934_PB2_328_350,24
A_PuertoRico_8_1934_PB2_339_1937,-1
A_PuertoRico_8_1934_PB2_343_1976,10
A_PuertoRico_8_1934_PB2_380_1793,28
A_PuertoRico_8_1934_PB2_380_1975,-1
A_PuertoRico_8_1934_PB2_402_1793,5
A_PuertoRico_8_1934_PB2_449_1759,-1
A_PuertoRico_8_1934_PB2_467_1759,29
A_PuertoRico_8_1934_PB2_468_1793,9
A_PuertoRico_8_1934_PB2_470_1750,13
A_PuertoRico_8_1934_PB2_480_1792,13
A_PuertoRico_8_1934_PB2_627_1990,21
A_PuertoRico_8_1934_PB2_660_2167,7
A_PuertoRico_8_1934_PB2_90_133,23
A_PuertoRico_8_1934_PB2_91_2153,24
A_PuertoRico_8_1934_PB2_97_2139,-1
