ID,Best Cluster
A_PuertoRico_8_1934_PB1_411_1834,27
A_PuertoRico_8_1934_PB1_412_1899,18
A_PuertoRico_8_1934_PB1_423_1897,-1
A_PuertoRico_8_1934_PB1_431_1833,17
A_PuertoRico_8_1934_PB1_444_1897,7
A_PuertoRico_8_1934_PB1_45_77,18
A_PuertoRico_8_1934_PB1_45_79,31
A_PuertoRico_8_1934_PB1_45_96,-1
A_PuertoRico_8_1934_PB1_461_1885,4
A_PuertoRico_8_1934_PB1_46_115,19
A_PuertoRico_8_1934_PB1_46_2055,9
A_PuertoRico_8_1934_PB1_47_100,-1
A_PuertoRico_8_1934_PB1_47_151,-1
A_PuertoRico_8_1934_PB1_510_2227,27
A_PuertoRico_8_1934_PB1_514_1701,28
A_PuertoRico_8_1934_PB1_534_1701,28
A_PuertoRico_8_1934_PB1_535_1754,27
A_PuertoRico_8_1934_PB1_548_1947,3
A_PuertoRico_8_1934_PB1_548_2083,3
A_PuertoRico_8_1934_PB1_54_149,-1
A_PuertoRico_8_1934_PB1_54_2054,9
A_PuertoRico_8_1934_PB1_54_2110,14
A_PuertoRico_8_1934_PB1_54_2139,3
A_PuertoRico_8_1934_PB1_54_77,-1
A_PuertoRico_8_1934_PB1_54_83,14
A_PuertoRico_8_1934_PB1_54_96,14
A_PuertoRico_8_1934_PB1_54_98,14
A_PuertoRico_8_1934_PB1_55_2057,19
A_PuertoRico_8_1934_PB1_55_80,14
A_PuertoRico_8_1934_PB1_55_86,14
A_PuertoRico_8_1934_PB1_569_1608,-1
A_PuertoRico_8_1934_PB1_56_2232,33
A_PuertoRico_8_1934_PB1_58_81,33
A_PuertoRico_8_1934_PB1_66_2129,33
A_PuertoRico_8_1934_PB1_67_99,-1
A_PuertoRico_8_1934_PB1_68_116,19
A_PuertoRico_8_1934_PB1_68_138,32
A_PuertoRico_8_1934_PB1_68_1971,19
A_PuertoRico_8_1934_PB1_68_2110,31
A_PuertoRico_8_1934_PB1_68_96,11
A_PuertoRico_8_1934_PB1_68_98,11
A_PuertoRico_8_1934_PB1_70_2087,3
A_PuertoRico_8_1934_PB1_70_2096,33
A_PuertoRico_8_1934_PB1_76_127,19
A_PuertoRico_8_1934_PB1_76_149,4
A_PuertoRico_8_1934_PB1_76_2054,-1
A_PuertoRico_8_1934_PB1_76_2230,30
A_PuertoRico_8_1934_PB1_76_98,20
A_PuertoRico_8_1934_PB1_77_2111,-1
A_PuertoRico_8_1934_PB1_95_149,31
A_PuertoRico_8_1934_PB1_96_2159,3
A_PuertoRico_8_1934_PB1_96_2166,-1
A_PuertoRico_8_1934_PB1_97_2129,0
A_PuertoRico_8_1934_PB1_97_2158,30
A_PuertoRico_8_1934_PB1_98_2055,14
A_PuertoRico_8_1934_PB2_107_2152,5
A_PuertoRico_8_1934_PB2_108_134,5
A_PuertoRico_8_1934_PB2_108_2140,-1
A_PuertoRico_8_1934_PB2_109_2152,-1
A_PuertoRico_8_1934_PB2_112_2142,0
A_PuertoRico_8_1934_PB2_116_2140,20
A_PuertoRico_8_1934_PB2_117_2156,32
A_PuertoRico_8_1934_PB2_118_2004,-1
A_PuertoRico_8_1934_PB2_118_2153,-1
A_PuertoRico_8_1934_PB2_120_2140,-1
A_PuertoRico_8_1934_PB2_121_2024,22
A_PuertoRico_8_1934_PB2_121_2139,10
A_PuertoRico_8_1934_PB2_123_2154,10
A_PuertoRico_8_1934_PB2_124_2135,28
A_PuertoRico_8_1934_PB2_127_2140,9
A_PuertoRico_8_1934_PB2_128_2139,10
A_PuertoRico_8_1934_PB2_128_2152,20
A_PuertoRico_8_1934_PB2_128_2156,32
A_PuertoRico_8_1934_PB2_128_2195,3
A_PuertoRico_8_1934_PB2_128_2203,3
A_PuertoRico_8_1934_PB2_130_2132,3
A_PuertoRico_8_1934_PB2_132_2123,3
A_PuertoRico_8_1934_PB2_135_2139,2
A_PuertoRico_8_1934_PB2_139_1961,3
A_PuertoRico_8_1934_PB2_142_2085,34
A_PuertoRico_8_1934_PB2_143_2006,34
A_PuertoRico_8_1934_PB2_143_2132,3
A_PuertoRico_8_1934_PB2_143_2139,7
A_PuertoRico_8_1934_PB2_146_1960,3
A_PuertoRico_8_1934_PB2_148_2137,14
A_PuertoRico_8_1934_PB2_151_2140,-1
A_PuertoRico_8_1934_PB2_152_2139,20
A_PuertoRico_8_1934_PB2_152_2152,21
A_PuertoRico_8_1934_PB2_152_2203,29
A_PuertoRico_8_1934_PB2_156_2139,10
A_PuertoRico_8_1934_PB2_159_2065,10
A_PuertoRico_8_1934_PB2_159_2067,-1
A_PuertoRico_8_1934_PB2_159_2152,13
A_PuertoRico_8_1934_PB2_159_2156,29
A_PuertoRico_8_1934_PB2_159_2195,33
A_PuertoRico_8_1934_PB2_161_2151,3
A_PuertoRico_8_1934_PB2_162_2090,3
A_PuertoRico_8_1934_PB2_162_2105,34
A_PuertoRico_8_1934_PB2_162_2109,2
A_PuertoRico_8_1934_PB2_163_192,6
A_PuertoRico_8_1934_PB2_163_1969,19
A_PuertoRico_8_1934_PB2_163_1975,9
A_PuertoRico_8_1934_PB2_163_2006,24
A_PuertoRico_8_1934_PB2_163_2024,25
A_PuertoRico_8_1934_PB2_163_2053,0
A_PuertoRico_8_1934_PB2_163_2123,18
A_PuertoRico_8_1934_PB2_163_2139,15
A_PuertoRico_8_1934_PB2_163_2152,13
A_PuertoRico_8_1934_PB2_163_2159,-1
A_PuertoRico_8_1934_PB2_163_2164,19
A_PuertoRico_8_1934_PB2_163_2195,3
A_PuertoRico_8_1934_PB2_163_2203,31
A_PuertoRico_8_1934_PB2_164_2066,10
A_PuertoRico_8_1934_PB2_169_2102,29
A_PuertoRico_8_1934_PB2_172_2138,8
A_PuertoRico_8_1934_PB2_173_2101,0
A_PuertoRico_8_1934_PB2_174_2142,29
A_PuertoRico_8_1934_PB2_176_2108,3
A_PuertoRico_8_1934_PB2_177_2042,7
A_PuertoRico_8_1934_PB2_177_2086,26
A_PuertoRico_8_1934_PB2_177_2141,5
A_PuertoRico_8_1934_PB2_179_2138,4
A_PuertoRico_8_1934_PB2_181_2106,3
A_PuertoRico_8_1934_PB2_181_2142,17
A_PuertoRico_8_1934_PB2_182_2144,24
A_PuertoRico_8_1934_PB2_183_2048,28
A_PuertoRico_8_1934_PB2_187_2107,3
A_PuertoRico_8_1934_PB2_190_2085,10
A_PuertoRico_8_1934_PB2_190_2100,0
A_PuertoRico_8_1934_PB2_190_2104,3
A_PuertoRico_8_1934_PB2_190_225,28
A_PuertoRico_8_1934_PB2_191_1975,19
A_PuertoRico_8_1934_PB2_191_2003,29
A_PuertoRico_8_1934_PB2_191_2006,29
A_PuertoRico_8_1934_PB2_191_2024,1
A_PuertoRico_8_1934_PB2_191_2048,5
A_PuertoRico_8_1934_PB2_191_2053,7
A_PuertoRico_8_1934_PB2_191_2088,30
A_PuertoRico_8_1934_PB2_191_2152,14
A_PuertoRico_8_1934_PB2_191_2195,14
A_PuertoRico_8_1934_PB2_191_2203,9
A_PuertoRico_8_1934_PB2_192_2140,26
A_PuertoRico_8_1934_PB2_199_1975,-1
A_PuertoRico_8_1934_PB2_199_1993,26
A_PuertoRico_8_1934_PB2_199_2053,2
A_PuertoRico_8_1934_PB2_199_2123,8
A_PuertoRico_8_1934_PB2_199_2152,21
A_PuertoRico_8_1934_PB2_203_2079,15
A_PuertoRico_8_1934_PB2_204_2139,17
A_PuertoRico_8_1934_PB2_2053_2153,29
A_PuertoRico_8_1934_PB2_207_2021,-1
A_PuertoRico_8_1934_PB2_208_2024,10
A_PuertoRico_8_1934_PB2_210_1977,29
A_PuertoRico_8_1934_PB2_210_2154,21
A_PuertoRico_8_1934_PB2_212_2136,16
A_PuertoRico_8_1934_PB2_215_2041,10
A_PuertoRico_8_1934_PB2_215_2068,1
A_PuertoRico_8_1934_PB2_215_2080,29
A_PuertoRico_8_1934_PB2_215_2100,29
A_PuertoRico_8_1934_PB2_215_2206,3
A_PuertoRico_8_1934_PB2_216_1969,32
A_PuertoRico_8_1934_PB2_216_2040,29
A_PuertoRico_8_1934_PB2_216_2067,29
A_PuertoRico_8_1934_PB2_216_2114,29
A_PuertoRico_8_1934_PB2_216_2139,21
A_PuertoRico_8_1934_PB2_217_1976,8
A_PuertoRico_8_1934_PB2_217_1983,-1
A_PuertoRico_8_1934_PB2_217_2007,26
A_PuertoRico_8_1934_PB2_217_2037,0
A_PuertoRico_8_1934_PB2_217_2196,13
A_PuertoRico_8_1934_PB2_217_2204,11
A_PuertoRico_8_1934_PB2_2186_2217,25
A_PuertoRico_8_1934_PB2_218_2005,0
A_PuertoRico_8_1934_PB2_218_2055,10
A_PuertoRico_8_1934_PB2_2204_2232,33
A_PuertoRico_8_1934_PB2_223_2037,30
A_PuertoRico_8_1934_PB2_224_2002,16
A_PuertoRico_8_1934_PB2_224_2138,24
A_PuertoRico_8_1934_PB2_224_2151,29
A_PuertoRico_8_1934_PB2_225_2042,16
A_PuertoRico_8_1934_PB2_225_2096,18
A_PuertoRico_8_1934_PB2_225_2141,6
A_PuertoRico_8_1934_PB2_226_1964,6
A_PuertoRico_8_1934_PB2_226_2070,16
A_PuertoRico_8_1934_PB2_232_1991,3
A_PuertoRico_8_1934_PB2_243_1965,3
A_PuertoRico_8_1934_PB2_246_2172,3
A_PuertoRico_8_1934_PB2_249_2215,3
A_PuertoRico_8_1934_PB2_251_2048,1
A_PuertoRico_8_1934_PB2_252_1976,29
A_PuertoRico_8_1934_PB2_258_1975,16
A_PuertoRico_8_1934_PB2_258_2003,8
A_PuertoRico_8_1934_PB2_258_2024,0
A_PuertoRico_8_1934_PB2_258_2053,6
A_PuertoRico_8_1934_PB2_259_1994,3
A_PuertoRico_8_1934_PB2_265_1993,4
A_PuertoRico_8_1934_PB2_274_1946,3
A_PuertoRico_8_1934_PB2_274_2045,2
A_PuertoRico_8_1934_PB2_276_1968,-1
A_PuertoRico_8_1934_PB2_287_1975,7
A_PuertoRico_8_1934_PB2_297_2027,0
A_PuertoRico_8_1934_PB2_328_1969,34
A_PuertoRico_8_1934_PB2_328_2003,23
A_PuertoRico_8_1934_PB2_328_350,25
A_PuertoRico_8_1934_PB2_343_1976,18
A_PuertoRico_8_1934_PB2_402_1793,18
A_PuertoRico_8_1934_PB2_468_1793,18
A_PuertoRico_8_1934_PB2_470_1750,-1
A_PuertoRico_8_1934_PB2_627_1990,3
A_PuertoRico_8_1934_PB2_660_2167,3
A_PuertoRico_8_1934_PB2_90_133,29
A_PuertoRico_8_1934_PB2_91_2153,3
A_PuertoRico_8_1934_PB2_97_2139,27
