ID,Best Cluster
A_PuertoRico_8_1934_PB1_261_1954,6
A_PuertoRico_8_1934_PB1_261_2054,5
A_PuertoRico_8_1934_PB1_261_2071,4
A_PuertoRico_8_1934_PB1_264_2059,1
A_PuertoRico_8_1934_PB1_268_1898,10
A_PuertoRico_8_1934_PB1_269_1969,17
A_PuertoRico_8_1934_PB1_269_2008,7
A_PuertoRico_8_1934_PB1_269_2014,9
A_PuertoRico_8_1934_PB1_269_2016,8
A_PuertoRico_8_1934_PB1_269_2054,8
A_PuertoRico_8_1934_PB1_269_2056,-1
A_PuertoRico_8_1934_PB1_270_1935,8
A_PuertoRico_8_1934_PB1_270_2046,5
A_PuertoRico_8_1934_PB1_270_2111,9
A_PuertoRico_8_1934_PB1_271_1960,5
A_PuertoRico_8_1934_PB1_271_1973,3
A_PuertoRico_8_1934_PB1_272_1900,5
A_PuertoRico_8_1934_PB1_273_1965,15
A_PuertoRico_8_1934_PB1_277_2032,18
A_PuertoRico_8_1934_PB1_278_1898,11
A_PuertoRico_8_1934_PB1_279_1949,2
A_PuertoRico_8_1934_PB1_279_2054,-1
A_PuertoRico_8_1934_PB1_284_1973,4
A_PuertoRico_8_1934_PB1_284_2006,-1
A_PuertoRico_8_1934_PB1_288_1982,18
A_PuertoRico_8_1934_PB1_288_2071,3
A_PuertoRico_8_1934_PB1_290_2112,17
A_PuertoRico_8_1934_PB1_321_1898,5
A_PuertoRico_8_1934_PB1_324_1857,0
A_PuertoRico_8_1934_PB1_325_1899,11
A_PuertoRico_8_1934_PB1_326_2023,6
A_PuertoRico_8_1934_PB1_328_1821,10
A_PuertoRico_8_1934_PB1_328_1829,2
A_PuertoRico_8_1934_PB1_328_1858,6
A_PuertoRico_8_1934_PB1_328_1906,9
A_PuertoRico_8_1934_PB1_328_2011,15
A_PuertoRico_8_1934_PB1_328_2014,1
A_PuertoRico_8_1934_PB1_328_2056,7
A_PuertoRico_8_1934_PB1_329_1898,9
A_PuertoRico_8_1934_PB1_329_1989,1
A_PuertoRico_8_1934_PB1_331_2113,3
A_PuertoRico_8_1934_PB1_334_1899,11
A_PuertoRico_8_1934_PB1_334_2006,8
A_PuertoRico_8_1934_PB1_338_1897,5
A_PuertoRico_8_1934_PB1_342_1899,20
A_PuertoRico_8_1934_PB1_345_1898,8
A_PuertoRico_8_1934_PB1_346_1821,-1
A_PuertoRico_8_1934_PB1_346_1829,6
A_PuertoRico_8_1934_PB1_346_1884,6
A_PuertoRico_8_1934_PB1_346_1901,4
A_PuertoRico_8_1934_PB1_346_1906,8
A_PuertoRico_8_1934_PB1_346_1942,6
A_PuertoRico_8_1934_PB1_346_1954,4
A_PuertoRico_8_1934_PB1_346_2054,17
A_PuertoRico_8_1934_PB1_346_2071,5
A_PuertoRico_8_1934_PB1_347_1898,2
A_PuertoRico_8_1934_PB1_347_1989,8
A_PuertoRico_8_1934_PB1_347_1996,3
A_PuertoRico_8_1934_PB1_350_1897,0
A_PuertoRico_8_1934_PB1_351_1897,19
A_PuertoRico_8_1934_PB1_357_1899,1
A_PuertoRico_8_1934_PB1_361_1899,-1
A_PuertoRico_8_1934_PB1_363_1883,20
A_PuertoRico_8_1934_PB1_364_1899,8
A_PuertoRico_8_1934_PB1_368_1897,5
A_PuertoRico_8_1934_PB1_371_1897,17
A_PuertoRico_8_1934_PB1_372_1950,17
A_PuertoRico_8_1934_PB1_374_1885,19
A_PuertoRico_8_1934_PB1_375_1826,6
A_PuertoRico_8_1934_PB1_375_1887,5
A_PuertoRico_8_1934_PB1_375_1897,5
A_PuertoRico_8_1934_PB1_375_1928,4
A_PuertoRico_8_1934_PB1_377_1899,16
A_PuertoRico_8_1934_PB1_380_1898,2
A_PuertoRico_8_1934_PB1_381_1753,19
A_PuertoRico_8_1934_PB1_381_1897,9
A_PuertoRico_8_1934_PB1_381_1901,0
A_PuertoRico_8_1934_PB1_381_1928,1
A_PuertoRico_8_1934_PB1_393_1897,-1
A_PuertoRico_8_1934_PB1_395_1897,6
A_PuertoRico_8_1934_PB1_396_1929,19
A_PuertoRico_8_1934_PB1_409_1898,1
A_PuertoRico_8_1934_PB1_411_1834,7
A_PuertoRico_8_1934_PB1_412_1899,-1
A_PuertoRico_8_1934_PB1_423_1897,-1
A_PuertoRico_8_1934_PB1_431_1833,3
A_PuertoRico_8_1934_PB1_444_1897,10
A_PuertoRico_8_1934_PB1_45_77,2
A_PuertoRico_8_1934_PB1_45_79,17
A_PuertoRico_8_1934_PB1_45_96,17
A_PuertoRico_8_1934_PB1_461_1885,1
A_PuertoRico_8_1934_PB1_465_1753,5
A_PuertoRico_8_1934_PB1_46_115,17
A_PuertoRico_8_1934_PB1_46_2055,9
A_PuertoRico_8_1934_PB1_47_100,4
A_PuertoRico_8_1934_PB1_47_151,-1
A_PuertoRico_8_1934_PB1_510_2227,-1
A_PuertoRico_8_1934_PB1_514_1701,11
A_PuertoRico_8_1934_PB1_527_1754,19
A_PuertoRico_8_1934_PB1_534_1701,11
A_PuertoRico_8_1934_PB1_535_1754,6
A_PuertoRico_8_1934_PB1_548_1721,-1
A_PuertoRico_8_1934_PB1_548_1947,12
A_PuertoRico_8_1934_PB1_548_2083,12
A_PuertoRico_8_1934_PB1_54_149,9
A_PuertoRico_8_1934_PB1_54_2054,9
A_PuertoRico_8_1934_PB1_54_2110,9
A_PuertoRico_8_1934_PB1_54_2139,14
A_PuertoRico_8_1934_PB1_54_77,9
A_PuertoRico_8_1934_PB1_54_83,9
A_PuertoRico_8_1934_PB1_54_96,9
A_PuertoRico_8_1934_PB1_54_98,9
A_PuertoRico_8_1934_PB1_55_2057,17
A_PuertoRico_8_1934_PB1_55_80,9
A_PuertoRico_8_1934_PB1_55_86,9
A_PuertoRico_8_1934_PB1_569_1608,6
A_PuertoRico_8_1934_PB1_56_2232,18
A_PuertoRico_8_1934_PB1_58_81,18
A_PuertoRico_8_1934_PB1_66_2129,19
A_PuertoRico_8_1934_PB1_67_99,9
A_PuertoRico_8_1934_PB1_68_116,17
A_PuertoRico_8_1934_PB1_68_138,17
A_PuertoRico_8_1934_PB1_68_1971,17
A_PuertoRico_8_1934_PB1_68_2110,17
A_PuertoRico_8_1934_PB1_68_96,9
A_PuertoRico_8_1934_PB1_68_98,9
A_PuertoRico_8_1934_PB1_70_2087,14
A_PuertoRico_8_1934_PB1_70_2096,18
A_PuertoRico_8_1934_PB1_76_127,17
A_PuertoRico_8_1934_PB1_76_149,1
A_PuertoRico_8_1934_PB1_76_2054,-1
A_PuertoRico_8_1934_PB1_76_2230,19
A_PuertoRico_8_1934_PB1_76_98,9
A_PuertoRico_8_1934_PB1_77_2111,-1
A_PuertoRico_8_1934_PB1_94_2113,20
A_PuertoRico_8_1934_PB1_95_149,17
A_PuertoRico_8_1934_PB1_96_2159,12
A_PuertoRico_8_1934_PB1_96_2166,17
A_PuertoRico_8_1934_PB1_97_2129,6
A_PuertoRico_8_1934_PB1_97_2158,18
A_PuertoRico_8_1934_PB1_98_2055,9
A_PuertoRico_8_1934_PB2_107_2152,5
A_PuertoRico_8_1934_PB2_108_134,5
A_PuertoRico_8_1934_PB2_108_2140,-1
A_PuertoRico_8_1934_PB2_109_2003,-1
A_PuertoRico_8_1934_PB2_109_2152,9
A_PuertoRico_8_1934_PB2_112_2142,6
A_PuertoRico_8_1934_PB2_116_2140,9
A_PuertoRico_8_1934_PB2_117_2156,17
A_PuertoRico_8_1934_PB2_118_2004,5
A_PuertoRico_8_1934_PB2_118_2153,-1
A_PuertoRico_8_1934_PB2_120_2140,-1
A_PuertoRico_8_1934_PB2_121_2024,16
A_PuertoRico_8_1934_PB2_121_2139,4
A_PuertoRico_8_1934_PB2_123_2154,4
A_PuertoRico_8_1934_PB2_124_2135,11
A_PuertoRico_8_1934_PB2_127_2140,9
A_PuertoRico_8_1934_PB2_128_2139,-1
A_PuertoRico_8_1934_PB2_128_2152,9
A_PuertoRico_8_1934_PB2_128_2156,-1
A_PuertoRico_8_1934_PB2_128_2195,13
A_PuertoRico_8_1934_PB2_128_2203,-1
A_PuertoRico_8_1934_PB2_130_2132,13
A_PuertoRico_8_1934_PB2_132_2123,-1
A_PuertoRico_8_1934_PB2_135_2139,0
A_PuertoRico_8_1934_PB2_139_1961,13
A_PuertoRico_8_1934_PB2_142_2085,-1
A_PuertoRico_8_1934_PB2_143_2006,19
A_PuertoRico_8_1934_PB2_143_2132,13
A_PuertoRico_8_1934_PB2_143_2139,10
A_PuertoRico_8_1934_PB2_1457_1507,-1
A_PuertoRico_8_1934_PB2_146_1960,13
A_PuertoRico_8_1934_PB2_148_2137,9
A_PuertoRico_8_1934_PB2_151_2140,9
A_PuertoRico_8_1934_PB2_152_2139,9
A_PuertoRico_8_1934_PB2_152_2152,9
A_PuertoRico_8_1934_PB2_152_2203,17
A_PuertoRico_8_1934_PB2_156_2139,4
A_PuertoRico_8_1934_PB2_159_2065,4
A_PuertoRico_8_1934_PB2_159_2067,17
A_PuertoRico_8_1934_PB2_159_2152,9
A_PuertoRico_8_1934_PB2_159_2156,17
A_PuertoRico_8_1934_PB2_159_2195,17
A_PuertoRico_8_1934_PB2_161_2151,-1
A_PuertoRico_8_1934_PB2_162_2090,-1
A_PuertoRico_8_1934_PB2_162_2105,18
A_PuertoRico_8_1934_PB2_162_2109,0
A_PuertoRico_8_1934_PB2_163_192,5
A_PuertoRico_8_1934_PB2_163_1969,17
A_PuertoRico_8_1934_PB2_163_1975,9
A_PuertoRico_8_1934_PB2_163_2006,8
A_PuertoRico_8_1934_PB2_163_2024,20
A_PuertoRico_8_1934_PB2_163_2053,6
A_PuertoRico_8_1934_PB2_163_2123,2
A_PuertoRico_8_1934_PB2_163_2139,2
A_PuertoRico_8_1934_PB2_163_2152,9
A_PuertoRico_8_1934_PB2_163_2159,-1
A_PuertoRico_8_1934_PB2_163_2164,17
A_PuertoRico_8_1934_PB2_163_2195,-1
A_PuertoRico_8_1934_PB2_163_2203,17
A_PuertoRico_8_1934_PB2_164_2066,3
A_PuertoRico_8_1934_PB2_169_2102,-1
A_PuertoRico_8_1934_PB2_171_1976,19
A_PuertoRico_8_1934_PB2_172_2138,15
A_PuertoRico_8_1934_PB2_173_2069,20
A_PuertoRico_8_1934_PB2_173_2101,6
A_PuertoRico_8_1934_PB2_174_2142,17
A_PuertoRico_8_1934_PB2_176_2108,13
A_PuertoRico_8_1934_PB2_177_2042,10
A_PuertoRico_8_1934_PB2_177_2078,19
A_PuertoRico_8_1934_PB2_177_2086,11
A_PuertoRico_8_1934_PB2_177_2141,5
A_PuertoRico_8_1934_PB2_179_2138,1
A_PuertoRico_8_1934_PB2_180_2069,-1
A_PuertoRico_8_1934_PB2_181_2106,13
A_PuertoRico_8_1934_PB2_181_2142,3
A_PuertoRico_8_1934_PB2_182_2144,8
A_PuertoRico_8_1934_PB2_183_2048,11
A_PuertoRico_8_1934_PB2_187_2107,13
A_PuertoRico_8_1934_PB2_190_2056,-1
A_PuertoRico_8_1934_PB2_190_2085,4
A_PuertoRico_8_1934_PB2_190_2100,6
A_PuertoRico_8_1934_PB2_190_2104,-1
A_PuertoRico_8_1934_PB2_190_2116,14
A_PuertoRico_8_1934_PB2_190_225,-1
A_PuertoRico_8_1934_PB2_191_1975,-1
A_PuertoRico_8_1934_PB2_191_2003,17
A_PuertoRico_8_1934_PB2_191_2006,17
A_PuertoRico_8_1934_PB2_191_2024,8
A_PuertoRico_8_1934_PB2_191_2048,5
A_PuertoRico_8_1934_PB2_191_2053,10
A_PuertoRico_8_1934_PB2_191_2088,18
A_PuertoRico_8_1934_PB2_191_2152,9
A_PuertoRico_8_1934_PB2_191_2195,9
A_PuertoRico_8_1934_PB2_191_2203,9
A_PuertoRico_8_1934_PB2_192_2140,11
A_PuertoRico_8_1934_PB2_199_1975,17
A_PuertoRico_8_1934_PB2_199_1993,11
A_PuertoRico_8_1934_PB2_199_2053,0
A_PuertoRico_8_1934_PB2_199_2123,15
A_PuertoRico_8_1934_PB2_199_2152,9
A_PuertoRico_8_1934_PB2_202_2027,-1
A_PuertoRico_8_1934_PB2_203_2079,2
A_PuertoRico_8_1934_PB2_204_2139,3
A_PuertoRico_8_1934_PB2_2053_2153,17
A_PuertoRico_8_1934_PB2_207_2021,6
A_PuertoRico_8_1934_PB2_208_2024,4
A_PuertoRico_8_1934_PB2_210_1977,17
A_PuertoRico_8_1934_PB2_210_2154,9
A_PuertoRico_8_1934_PB2_212_2136,5
A_PuertoRico_8_1934_PB2_215_1945,19
A_PuertoRico_8_1934_PB2_215_2041,4
A_PuertoRico_8_1934_PB2_215_2068,8
A_PuertoRico_8_1934_PB2_215_2080,17
A_PuertoRico_8_1934_PB2_215_2100,17
A_PuertoRico_8_1934_PB2_215_2206,13
A_PuertoRico_8_1934_PB2_216_1969,17
A_PuertoRico_8_1934_PB2_216_2040,17
A_PuertoRico_8_1934_PB2_216_2067,-1
A_PuertoRico_8_1934_PB2_216_2114,17
A_PuertoRico_8_1934_PB2_216_2139,9
A_PuertoRico_8_1934_PB2_217_1976,15
A_PuertoRico_8_1934_PB2_217_1983,7
A_PuertoRico_8_1934_PB2_217_2007,11
A_PuertoRico_8_1934_PB2_217_2037,6
A_PuertoRico_8_1934_PB2_217_2196,9
A_PuertoRico_8_1934_PB2_217_2204,9
A_PuertoRico_8_1934_PB2_2186_2217,-1
A_PuertoRico_8_1934_PB2_218_2005,6
A_PuertoRico_8_1934_PB2_218_2055,4
A_PuertoRico_8_1934_PB2_2204_2232,-1
A_PuertoRico_8_1934_PB2_223_2037,-1
A_PuertoRico_8_1934_PB2_224_2002,5
A_PuertoRico_8_1934_PB2_224_2138,8
A_PuertoRico_8_1934_PB2_224_2151,17
A_PuertoRico_8_1934_PB2_225_2042,5
A_PuertoRico_8_1934_PB2_225_2096,2
A_PuertoRico_8_1934_PB2_225_2141,5
A_PuertoRico_8_1934_PB2_226_1964,5
A_PuertoRico_8_1934_PB2_226_2058,-1
A_PuertoRico_8_1934_PB2_226_2070,2
A_PuertoRico_8_1934_PB2_227_2041,19
A_PuertoRico_8_1934_PB2_232_1991,13
A_PuertoRico_8_1934_PB2_243_1965,13
A_PuertoRico_8_1934_PB2_245_2026,19
A_PuertoRico_8_1934_PB2_246_2172,13
A_PuertoRico_8_1934_PB2_249_2215,13
A_PuertoRico_8_1934_PB2_251_2024,-1
A_PuertoRico_8_1934_PB2_251_2048,8
A_PuertoRico_8_1934_PB2_252_1976,17
A_PuertoRico_8_1934_PB2_252_2054,19
A_PuertoRico_8_1934_PB2_258_1975,5
A_PuertoRico_8_1934_PB2_258_2003,15
A_PuertoRico_8_1934_PB2_258_2024,6
A_PuertoRico_8_1934_PB2_258_2053,5
A_PuertoRico_8_1934_PB2_259_1994,13
A_PuertoRico_8_1934_PB2_264_2085,4
A_PuertoRico_8_1934_PB2_265_1993,1
A_PuertoRico_8_1934_PB2_266_2016,19
A_PuertoRico_8_1934_PB2_274_1946,13
A_PuertoRico_8_1934_PB2_274_1973,0
A_PuertoRico_8_1934_PB2_274_2045,0
A_PuertoRico_8_1934_PB2_276_1968,17
A_PuertoRico_8_1934_PB2_276_2138,19
A_PuertoRico_8_1934_PB2_287_1975,10
A_PuertoRico_8_1934_PB2_293_1968,19
A_PuertoRico_8_1934_PB2_297_2027,6
A_PuertoRico_8_1934_PB2_320_1948,16
A_PuertoRico_8_1934_PB2_328_1969,17
A_PuertoRico_8_1934_PB2_328_2003,7
A_PuertoRico_8_1934_PB2_328_350,19
A_PuertoRico_8_1934_PB2_339_1937,19
A_PuertoRico_8_1934_PB2_343_1976,5
A_PuertoRico_8_1934_PB2_380_1793,19
A_PuertoRico_8_1934_PB2_380_1975,19
A_PuertoRico_8_1934_PB2_402_1793,3
A_PuertoRico_8_1934_PB2_468_1793,2
A_PuertoRico_8_1934_PB2_470_1750,-1
A_PuertoRico_8_1934_PB2_480_1792,16
A_PuertoRico_8_1934_PB2_627_1990,13
A_PuertoRico_8_1934_PB2_660_2167,12
A_PuertoRico_8_1934_PB2_90_133,17
A_PuertoRico_8_1934_PB2_91_2153,-1
A_PuertoRico_8_1934_PB2_97_2139,16
