index,ID,UMAP1,UMAP2,Cluster,center_x,center_y
5544,A_PuertoRico_8_1934_PA_330_1986,6.9414177,7.9169655,2,7.066384,8.303909
5545,A_PuertoRico_8_1934_PA_331_1806,3.253931,5.636337,0,2.9160502,6.9480243
5546,A_PuertoRico_8_1934_PA_332_1845,2.1692257,7.076169,0,2.9160502,6.9480243
5547,A_PuertoRico_8_1934_PA_333_1808,8.005574,9.263315,2,7.066384,8.303909
5548,A_PuertoRico_8_1934_PA_333_1844,8.282355,8.61138,2,7.066384,8.303909
5549,A_PuertoRico_8_1934_PA_333_1873,7.433129,8.49577,2,7.066384,8.303909
5550,A_PuertoRico_8_1934_PA_333_1879,8.41036,8.540385,2,7.066384,8.303909
5551,A_PuertoRico_8_1934_PA_333_1978,7.8420534,8.732996,2,7.066384,8.303909
5552,A_PuertoRico_8_1934_PA_333_2027,7.9670415,10.186407,2,7.066384,8.303909
5553,A_PuertoRico_8_1934_PA_333_360,7.5316133,8.541467,2,7.066384,8.303909
5554,A_PuertoRico_8_1934_PA_333_371,7.3570385,8.528856,2,7.066384,8.303909
5555,A_PuertoRico_8_1934_PA_333_377,7.764876,8.513899,2,7.066384,8.303909
5556,A_PuertoRico_8_1934_PA_333_417,7.7284226,8.56704,2,7.066384,8.303909
5557,A_PuertoRico_8_1934_PA_334_1676,5.935332,7.999675,2,7.066384,8.303909
5558,A_PuertoRico_8_1934_PA_334_1870,6.393409,7.578957,2,7.066384,8.303909
5559,A_PuertoRico_8_1934_PA_334_1929,5.5865493,8.302225,2,7.066384,8.303909
5560,A_PuertoRico_8_1934_PA_334_383,6.107047,7.5738797,2,7.066384,8.303909
5561,A_PuertoRico_8_1934_PA_335_1728,6.599389,7.359051,2,7.066384,8.303909
5562,A_PuertoRico_8_1934_PA_335_1745,7.788289,7.4572134,2,7.066384,8.303909
5563,A_PuertoRico_8_1934_PA_335_1746,6.3901787,7.395431,2,7.066384,8.303909
5564,A_PuertoRico_8_1934_PA_335_1747,6.4720798,7.387737,2,7.066384,8.303909
5565,A_PuertoRico_8_1934_PA_335_1799,6.6943707,7.3569603,2,7.066384,8.303909
5566,A_PuertoRico_8_1934_PA_335_1870,6.546644,7.404216,2,7.066384,8.303909
5567,A_PuertoRico_8_1934_PA_336_1846,1.4241701,5.3250456,6,1.529427,3.9975543
5568,A_PuertoRico_8_1934_PA_336_1853,2.069818,5.6422043,0,2.9160502,6.9480243
5569,A_PuertoRico_8_1934_PA_337_1744,3.7850122,6.3447695,0,2.9160502,6.9480243
5570,A_PuertoRico_8_1934_PA_337_1804,5.575392,8.51817,2,7.066384,8.303909
5571,A_PuertoRico_8_1934_PA_339_1744,3.569047,6.3268023,0,2.9160502,6.9480243
5572,A_PuertoRico_8_1934_PA_339_1774,2.5488992,6.478142,0,2.9160502,6.9480243
5573,A_PuertoRico_8_1934_PA_339_1809,2.5536194,6.73467,0,2.9160502,6.9480243
5574,A_PuertoRico_8_1934_PA_339_1837,2.8906095,5.987702,0,2.9160502,6.9480243
5575,A_PuertoRico_8_1934_PA_339_1874,2.9364967,6.120306,0,2.9160502,6.9480243
5576,A_PuertoRico_8_1934_PA_339_1927,2.9302893,6.1130095,0,2.9160502,6.9480243
5577,A_PuertoRico_8_1934_PA_339_370,2.9164996,6.355473,0,2.9160502,6.9480243
5578,A_PuertoRico_8_1934_PA_340_1920,3.0201643,7.9404974,0,2.9160502,6.9480243
5579,A_PuertoRico_8_1934_PA_340_1963,4.101523,6.6862245,0,2.9160502,6.9480243
5580,A_PuertoRico_8_1934_PA_341_1754,1.9572421,7.2724233,0,2.9160502,6.9480243
5581,A_PuertoRico_8_1934_PA_341_1761,1.9391673,7.399792,0,2.9160502,6.9480243
5582,A_PuertoRico_8_1934_PA_341_1813,1.9465683,7.408398,0,2.9160502,6.9480243
5583,A_PuertoRico_8_1934_PA_341_1859,1.8414834,7.783324,0,2.9160502,6.9480243
5584,A_PuertoRico_8_1934_PA_341_1861,1.8204917,7.5758967,0,2.9160502,6.9480243
5585,A_PuertoRico_8_1934_PA_341_1888,1.9199847,7.552046,0,2.9160502,6.9480243
5586,A_PuertoRico_8_1934_PA_341_2074,1.9325693,8.0968685,0,2.9160502,6.9480243
5587,A_PuertoRico_8_1934_PA_342_1631,8.165208,7.7571797,2,7.066384,8.303909
5588,A_PuertoRico_8_1934_PA_342_1675,8.242811,7.330149,2,7.066384,8.303909
5589,A_PuertoRico_8_1934_PA_342_1745,8.098372,7.750453,2,7.066384,8.303909
5590,A_PuertoRico_8_1934_PA_342_1764,8.250274,7.966056,2,7.066384,8.303909
5591,A_PuertoRico_8_1934_PA_342_1797,8.190313,7.7597566,2,7.066384,8.303909
5592,A_PuertoRico_8_1934_PA_342_1808,8.055834,9.058304,2,7.066384,8.303909
5593,A_PuertoRico_8_1934_PA_342_1832,8.155282,7.8489842,2,7.066384,8.303909
5594,A_PuertoRico_8_1934_PA_342_1844,8.286134,8.252493,2,7.066384,8.303909
5595,A_PuertoRico_8_1934_PA_342_1850,8.06408,7.7305236,2,7.066384,8.303909
5596,A_PuertoRico_8_1934_PA_342_1868,8.202568,7.8257575,2,7.066384,8.303909
5597,A_PuertoRico_8_1934_PA_342_1873,8.161487,7.9570947,2,7.066384,8.303909
5598,A_PuertoRico_8_1934_PA_342_1879,8.356964,8.226535,2,7.066384,8.303909
5599,A_PuertoRico_8_1934_PA_342_1886,8.247726,8.055666,2,7.066384,8.303909
5600,A_PuertoRico_8_1934_PA_342_1922,8.331483,8.068905,2,7.066384,8.303909
5601,A_PuertoRico_8_1934_PA_342_1937,8.167045,8.269696,2,7.066384,8.303909
5602,A_PuertoRico_8_1934_PA_342_1945,8.273201,8.110179,2,7.066384,8.303909
5603,A_PuertoRico_8_1934_PA_342_1978,8.2945795,8.254478,2,7.066384,8.303909
5604,A_PuertoRico_8_1934_PA_342_2034,8.120145,8.289653,2,7.066384,8.303909
5605,A_PuertoRico_8_1934_PA_342_2042,8.250507,8.143959,2,7.066384,8.303909
5606,A_PuertoRico_8_1934_PA_342_371,8.196547,7.831213,2,7.066384,8.303909
5607,A_PuertoRico_8_1934_PA_342_377,8.354369,8.054021,2,7.066384,8.303909
5608,A_PuertoRico_8_1934_PA_342_383,8.28564,7.986908,2,7.066384,8.303909
5609,A_PuertoRico_8_1934_PA_344_2065,3.7405317,7.905046,0,2.9160502,6.9480243
5610,A_PuertoRico_8_1934_PA_345_1784,8.072657,8.104812,2,7.066384,8.303909
5611,A_PuertoRico_8_1934_PA_345_1797,7.8621583,7.45866,2,7.066384,8.303909
5612,A_PuertoRico_8_1934_PA_345_1879,8.362984,8.395646,2,7.066384,8.303909
5613,A_PuertoRico_8_1934_PA_345_377,7.888989,8.51794,2,7.066384,8.303909
5614,A_PuertoRico_8_1934_PA_346_1938,1.9383702,5.93061,0,2.9160502,6.9480243
5615,A_PuertoRico_8_1934_PA_347_1795,6.6546273,7.482763,2,7.066384,8.303909
5616,A_PuertoRico_8_1934_PA_347_1836,6.65082,7.453805,2,7.066384,8.303909
5617,A_PuertoRico_8_1934_PA_347_1875,6.765199,7.339727,2,7.066384,8.303909
5618,A_PuertoRico_8_1934_PA_348_1752,7.7557454,7.12047,2,7.066384,8.303909
5619,A_PuertoRico_8_1934_PA_348_1809,2.5478003,6.871545,0,2.9160502,6.9480243
5620,A_PuertoRico_8_1934_PA_348_1845,2.4908369,6.8234224,0,2.9160502,6.9480243
5621,A_PuertoRico_8_1934_PA_349_1801,1.922312,7.4796367,0,2.9160502,6.9480243
5622,A_PuertoRico_8_1934_PA_349_416,3.3740637,6.990155,0,2.9160502,6.9480243
5623,A_PuertoRico_8_1934_PA_350_1674,4.107746,6.311332,0,2.9160502,6.9480243
5624,A_PuertoRico_8_1934_PA_350_1742,4.1721077,6.4123673,0,2.9160502,6.9480243
5625,A_PuertoRico_8_1934_PA_350_1744,4.046542,6.3769107,0,2.9160502,6.9480243
5626,A_PuertoRico_8_1934_PA_350_1765,4.1382356,6.3848677,0,2.9160502,6.9480243
5627,A_PuertoRico_8_1934_PA_350_1796,4.1138163,6.411189,0,2.9160502,6.9480243
5628,A_PuertoRico_8_1934_PA_350_1831,4.15955,6.423162,0,2.9160502,6.9480243
5629,A_PuertoRico_8_1934_PA_350_1843,4.1626277,6.4959826,0,2.9160502,6.9480243
5630,A_PuertoRico_8_1934_PA_350_1846,4.0849457,6.361406,0,2.9160502,6.9480243
5631,A_PuertoRico_8_1934_PA_350_1849,4.1389112,6.3787246,0,2.9160502,6.9480243
5632,A_PuertoRico_8_1934_PA_350_1878,4.1325417,6.3919754,0,2.9160502,6.9480243
5633,A_PuertoRico_8_1934_PA_350_1959,3.9402661,6.2713246,0,2.9160502,6.9480243
5634,A_PuertoRico_8_1934_PA_350_382,4.091722,6.299129,0,2.9160502,6.9480243
5635,A_PuertoRico_8_1934_PA_350_390,4.132552,6.374212,0,2.9160502,6.9480243
5636,A_PuertoRico_8_1934_PA_351_1720,1.127236,5.2325945,6,1.529427,3.9975543
5637,A_PuertoRico_8_1934_PA_351_1750,1.2311268,5.207277,6,1.529427,3.9975543
5638,A_PuertoRico_8_1934_PA_351_1755,1.1742587,5.4722958,6,1.529427,3.9975543
5639,A_PuertoRico_8_1934_PA_351_1802,1.2269317,5.1668763,6,1.529427,3.9975543
5640,A_PuertoRico_8_1934_PA_351_1804,1.1476821,5.2620926,6,1.529427,3.9975543
5641,A_PuertoRico_8_1934_PA_351_1814,1.206953,5.24455,6,1.529427,3.9975543
5642,A_PuertoRico_8_1934_PA_351_1820,0.9676339,5.268413,6,1.529427,3.9975543
5643,A_PuertoRico_8_1934_PA_351_1837,1.5560353,5.290171,6,1.529427,3.9975543
5644,A_PuertoRico_8_1934_PA_351_1846,1.1726468,5.301045,6,1.529427,3.9975543
5645,A_PuertoRico_8_1934_PA_351_1862,1.1375583,5.2950854,6,1.529427,3.9975543
5646,A_PuertoRico_8_1934_PA_351_1905,1.1494316,5.3086824,6,1.529427,3.9975543
5647,A_PuertoRico_8_1934_PA_351_1925,1.232153,5.5984983,6,1.529427,3.9975543
5648,A_PuertoRico_8_1934_PA_351_1935,1.0458955,5.4901567,6,1.529427,3.9975543
5649,A_PuertoRico_8_1934_PA_351_1939,1.1530689,5.3056703,6,1.529427,3.9975543
5650,A_PuertoRico_8_1934_PA_351_1976,1.0217974,5.437258,6,1.529427,3.9975543
5651,A_PuertoRico_8_1934_PA_351_386,1.2359339,5.2774963,6,1.529427,3.9975543
5652,A_PuertoRico_8_1934_PA_352_1697,2.159912,7.130583,0,2.9160502,6.9480243
5653,A_PuertoRico_8_1934_PA_352_1754,2.142059,7.101622,0,2.9160502,6.9480243
5654,A_PuertoRico_8_1934_PA_352_1756,1.947246,6.5907755,0,2.9160502,6.9480243
5655,A_PuertoRico_8_1934_PA_352_1792,2.2069087,7.0828266,0,2.9160502,6.9480243
5656,A_PuertoRico_8_1934_PA_352_1808,7.9664626,9.211745,2,7.066384,8.303909
5657,A_PuertoRico_8_1934_PA_352_1813,2.0521948,7.315414,0,2.9160502,6.9480243
5658,A_PuertoRico_8_1934_PA_352_1819,2.0138643,7.4335227,0,2.9160502,6.9480243
5659,A_PuertoRico_8_1934_PA_352_1830,2.1128557,7.0669036,0,2.9160502,6.9480243
5660,A_PuertoRico_8_1934_PA_352_1845,2.1737027,7.099703,0,2.9160502,6.9480243
5661,A_PuertoRico_8_1934_PA_352_1847,6.767439,6.919462,2,7.066384,8.303909
5662,A_PuertoRico_8_1934_PA_352_1857,2.3451378,7.1463866,0,2.9160502,6.9480243
5663,A_PuertoRico_8_1934_PA_352_1861,1.8547133,7.564247,0,2.9160502,6.9480243
5664,A_PuertoRico_8_1934_PA_352_1880,2.20692,7.0671215,0,2.9160502,6.9480243
5665,A_PuertoRico_8_1934_PA_352_1908,2.1510773,7.1808977,0,2.9160502,6.9480243
5666,A_PuertoRico_8_1934_PA_352_1918,2.7561448,6.9509273,0,2.9160502,6.9480243
5667,A_PuertoRico_8_1934_PA_352_1955,2.3693724,7.0756407,0,2.9160502,6.9480243
5668,A_PuertoRico_8_1934_PA_352_2053,2.0741482,7.3615155,0,2.9160502,6.9480243
5669,A_PuertoRico_8_1934_PA_352_2074,1.9277835,8.02961,0,2.9160502,6.9480243
5670,A_PuertoRico_8_1934_PA_353_1631,7.161048,7.4265857,2,7.066384,8.303909
5671,A_PuertoRico_8_1934_PA_353_1699,7.204113,7.7273517,2,7.066384,8.303909
5672,A_PuertoRico_8_1934_PA_353_1726,7.1244736,7.4565988,2,7.066384,8.303909
5673,A_PuertoRico_8_1934_PA_353_1738,6.9981804,7.5724874,2,7.066384,8.303909
5674,A_PuertoRico_8_1934_PA_353_1739,6.9445763,7.5534673,2,7.066384,8.303909
5675,A_PuertoRico_8_1934_PA_353_1745,7.2228775,7.4718213,2,7.066384,8.303909
5676,A_PuertoRico_8_1934_PA_353_1746,6.90753,7.54976,2,7.066384,8.303909
5677,A_PuertoRico_8_1934_PA_353_1751,6.9872704,7.4721913,2,7.066384,8.303909
5678,A_PuertoRico_8_1934_PA_353_1759,6.772721,7.559631,2,7.066384,8.303909
5679,A_PuertoRico_8_1934_PA_353_1789,7.106532,7.751619,2,7.066384,8.303909
5680,A_PuertoRico_8_1934_PA_353_1794,7.002907,7.5680227,2,7.066384,8.303909
5681,A_PuertoRico_8_1934_PA_353_1797,7.1488996,7.481071,2,7.066384,8.303909
5682,A_PuertoRico_8_1934_PA_353_1798,6.863943,7.4202776,2,7.066384,8.303909
5683,A_PuertoRico_8_1934_PA_353_1803,6.902252,7.42613,2,7.066384,8.303909
5684,A_PuertoRico_8_1934_PA_353_1821,6.9462004,7.541813,2,7.066384,8.303909
5685,A_PuertoRico_8_1934_PA_353_1832,7.133016,7.4896965,2,7.066384,8.303909
5686,A_PuertoRico_8_1934_PA_353_1838,7.043933,7.4160056,2,7.066384,8.303909
5687,A_PuertoRico_8_1934_PA_353_1842,6.8848042,7.561352,2,7.066384,8.303909
5688,A_PuertoRico_8_1934_PA_353_1847,6.8638124,7.5741143,2,7.066384,8.303909
5689,A_PuertoRico_8_1934_PA_353_1850,7.261804,7.4201746,2,7.066384,8.303909
5690,A_PuertoRico_8_1934_PA_353_1851,6.8893557,7.536201,2,7.066384,8.303909
5691,A_PuertoRico_8_1934_PA_353_1854,6.8968835,7.5035763,2,7.066384,8.303909
5692,A_PuertoRico_8_1934_PA_353_1865,6.991833,7.3720474,2,7.066384,8.303909
5693,A_PuertoRico_8_1934_PA_353_1866,6.5727077,7.919201,2,7.066384,8.303909
5694,A_PuertoRico_8_1934_PA_353_1868,7.075789,7.4594545,2,7.066384,8.303909
5695,A_PuertoRico_8_1934_PA_353_1873,7.012552,7.6588078,2,7.066384,8.303909
5696,A_PuertoRico_8_1934_PA_353_1875,6.956444,7.3971963,2,7.066384,8.303909
5697,A_PuertoRico_8_1934_PA_353_1877,6.787723,7.5728498,2,7.066384,8.303909
5698,A_PuertoRico_8_1934_PA_353_1893,6.8915873,7.4717007,2,7.066384,8.303909
5699,A_PuertoRico_8_1934_PA_353_1906,6.7270036,7.482912,2,7.066384,8.303909
5700,A_PuertoRico_8_1934_PA_353_1937,6.9611087,7.7017527,2,7.066384,8.303909
5701,A_PuertoRico_8_1934_PA_353_1940,6.6620936,7.848992,2,7.066384,8.303909
5702,A_PuertoRico_8_1934_PA_353_1948,6.944791,7.8262596,2,7.066384,8.303909
5703,A_PuertoRico_8_1934_PA_353_1990,7.0353703,7.7959337,2,7.066384,8.303909
5704,A_PuertoRico_8_1934_PA_353_1992,6.918266,7.5892777,2,7.066384,8.303909
5705,A_PuertoRico_8_1934_PA_353_2002,6.942301,7.8872085,2,7.066384,8.303909
5706,A_PuertoRico_8_1934_PA_353_2011,7.061994,7.683075,2,7.066384,8.303909
5707,A_PuertoRico_8_1934_PA_353_2055,6.9484153,7.553261,2,7.066384,8.303909
5708,A_PuertoRico_8_1934_PA_353_2063,5.974033,8.993542,2,7.066384,8.303909
5709,A_PuertoRico_8_1934_PA_353_456,7.1392117,7.504198,2,7.066384,8.303909
5710,A_PuertoRico_8_1934_PA_353_830,6.9606285,7.491788,2,7.066384,8.303909
5711,A_PuertoRico_8_1934_PA_354_1696,3.1528897,6.5292435,0,2.9160502,6.9480243
5712,A_PuertoRico_8_1934_PA_354_1743,3.1517904,6.565847,0,2.9160502,6.9480243
5713,A_PuertoRico_8_1934_PA_354_1797,7.5264087,7.3782787,2,7.066384,8.303909
5714,A_PuertoRico_8_1934_PA_354_1800,3.0453298,6.483598,0,2.9160502,6.9480243
5715,A_PuertoRico_8_1934_PA_354_1887,3.0827882,6.487794,0,2.9160502,6.9480243
5716,A_PuertoRico_8_1934_PA_354_1946,3.1265037,6.5134487,0,2.9160502,6.9480243
5717,A_PuertoRico_8_1934_PA_354_1959,3.5626278,6.4105377,0,2.9160502,6.9480243
5718,A_PuertoRico_8_1934_PA_354_1979,3.1611416,6.7614236,0,2.9160502,6.9480243
5719,A_PuertoRico_8_1934_PA_354_2028,2.9656684,6.826645,0,2.9160502,6.9480243
5720,A_PuertoRico_8_1934_PA_354_378,3.094172,6.5467057,0,2.9160502,6.9480243
5721,A_PuertoRico_8_1934_PA_354_384,3.1217184,6.445852,0,2.9160502,6.9480243
5722,A_PuertoRico_8_1934_PA_354_418,3.2179646,6.4727993,0,2.9160502,6.9480243
5723,A_PuertoRico_8_1934_PA_355_1669,1.1145102,5.2090397,6,1.529427,3.9975543
5724,A_PuertoRico_8_1934_PA_355_1718,1.1406542,5.209157,6,1.529427,3.9975543
5725,A_PuertoRico_8_1934_PA_355_1730,1.2168506,5.5226955,6,1.529427,3.9975543
5726,A_PuertoRico_8_1934_PA_355_1755,1.2095894,5.430794,6,1.529427,3.9975543
5727,A_PuertoRico_8_1934_PA_355_1762,1.1548743,5.434575,6,1.529427,3.9975543
5728,A_PuertoRico_8_1934_PA_355_1776,1.1352814,5.427124,6,1.529427,3.9975543
5729,A_PuertoRico_8_1934_PA_355_1881,1.1653169,5.500168,6,1.529427,3.9975543
5730,A_PuertoRico_8_1934_PA_355_1976,1.0248433,5.329658,6,1.529427,3.9975543
5731,A_PuertoRico_8_1934_PA_356_1721,7.0236073,7.024167,2,7.066384,8.303909
5732,A_PuertoRico_8_1934_PA_356_1751,7.093741,7.028241,2,7.066384,8.303909
5733,A_PuertoRico_8_1934_PA_356_1821,7.0144486,7.024591,2,7.066384,8.303909
5734,A_PuertoRico_8_1934_PA_356_1842,6.99173,7.2611246,2,7.066384,8.303909
5735,A_PuertoRico_8_1934_PA_356_1847,6.9515667,7.0216384,2,7.066384,8.303909
5736,A_PuertoRico_8_1934_PA_356_1863,7.013188,7.021486,2,7.066384,8.303909
5737,A_PuertoRico_8_1934_PA_356_2010,6.983075,7.0648665,2,7.066384,8.303909
5738,A_PuertoRico_8_1934_PA_356_2011,7.0833163,7.0883007,2,7.066384,8.303909
5739,A_PuertoRico_8_1934_PA_356_2088,7.0232754,7.0204353,2,7.066384,8.303909
5740,A_PuertoRico_8_1934_PA_357_1775,1.8640871,7.4256926,0,2.9160502,6.9480243
5741,A_PuertoRico_8_1934_PA_357_1857,3.125127,6.9727564,0,2.9160502,6.9480243
5742,A_PuertoRico_8_1934_PA_357_1861,1.8179685,7.4977555,0,2.9160502,6.9480243
5743,A_PuertoRico_8_1934_PA_357_1864,3.2017298,5.4980116,0,2.9160502,6.9480243
5744,A_PuertoRico_8_1934_PA_357_1910,3.6617215,5.623046,0,2.9160502,6.9480243
5745,A_PuertoRico_8_1934_PA_358_1646,1.7715098,7.348947,0,2.9160502,6.9480243
5746,A_PuertoRico_8_1934_PA_358_1719,1.7917233,7.411754,0,2.9160502,6.9480243
5747,A_PuertoRico_8_1934_PA_358_1775,1.8070732,7.4202623,0,2.9160502,6.9480243
5748,A_PuertoRico_8_1934_PA_358_1787,1.8044357,7.2688313,0,2.9160502,6.9480243
5749,A_PuertoRico_8_1934_PA_358_1792,1.9428546,6.969775,0,2.9160502,6.9480243
5750,A_PuertoRico_8_1934_PA_358_1813,1.8811896,7.4126835,0,2.9160502,6.9480243
5751,A_PuertoRico_8_1934_PA_358_1830,1.8453497,7.135958,0,2.9160502,6.9480243
5752,A_PuertoRico_8_1934_PA_358_1845,2.1167297,6.985986,0,2.9160502,6.9480243
5753,A_PuertoRico_8_1934_PA_358_1861,1.7464885,7.5061474,0,2.9160502,6.9480243
5754,A_PuertoRico_8_1934_PA_358_1880,2.0707762,6.840766,0,2.9160502,6.9480243
5755,A_PuertoRico_8_1934_PA_358_2074,1.9079225,8.098983,0,2.9160502,6.9480243
5756,A_PuertoRico_8_1934_PA_359_1660,8.427841,8.051019,2,7.066384,8.303909
5757,A_PuertoRico_8_1934_PA_359_1667,8.336754,8.955446,2,7.066384,8.303909
5758,A_PuertoRico_8_1934_PA_359_1673,8.3217945,7.9937396,2,7.066384,8.303909
5759,A_PuertoRico_8_1934_PA_359_1699,8.22203,8.157565,2,7.066384,8.303909
5760,A_PuertoRico_8_1934_PA_359_1716,8.35895,8.715294,2,7.066384,8.303909
5761,A_PuertoRico_8_1934_PA_359_1726,8.301382,7.8540015,2,7.066384,8.303909
5762,A_PuertoRico_8_1934_PA_359_1745,8.240672,7.79187,2,7.066384,8.303909
5763,A_PuertoRico_8_1934_PA_359_1752,8.367964,7.910148,2,7.066384,8.303909
5764,A_PuertoRico_8_1934_PA_359_1753,8.390132,7.9493093,2,7.066384,8.303909
5765,A_PuertoRico_8_1934_PA_359_1760,8.41583,7.9124074,2,7.066384,8.303909
5766,A_PuertoRico_8_1934_PA_359_1797,8.288634,7.830166,2,7.066384,8.303909
5767,A_PuertoRico_8_1934_PA_359_1799,8.371904,7.8786144,2,7.066384,8.303909
5768,A_PuertoRico_8_1934_PA_359_1808,8.220443,9.015827,2,7.066384,8.303909
5769,A_PuertoRico_8_1934_PA_359_1832,8.355214,7.8803425,2,7.066384,8.303909
5770,A_PuertoRico_8_1934_PA_359_1844,8.327354,8.41909,2,7.066384,8.303909
5771,A_PuertoRico_8_1934_PA_359_1850,8.323633,7.8717294,2,7.066384,8.303909
5772,A_PuertoRico_8_1934_PA_359_1868,8.359799,7.842997,2,7.066384,8.303909
5773,A_PuertoRico_8_1934_PA_359_1873,8.25619,7.976505,2,7.066384,8.303909
5774,A_PuertoRico_8_1934_PA_359_1879,8.397418,8.343589,2,7.066384,8.303909
5775,A_PuertoRico_8_1934_PA_359_1886,8.325219,8.036088,2,7.066384,8.303909
5776,A_PuertoRico_8_1934_PA_359_1901,8.375644,7.98019,2,7.066384,8.303909
5777,A_PuertoRico_8_1934_PA_359_1945,8.316694,8.053717,2,7.066384,8.303909
5778,A_PuertoRico_8_1934_PA_359_1990,8.215257,7.972853,2,7.066384,8.303909
5779,A_PuertoRico_8_1934_PA_359_2011,8.20284,7.8388834,2,7.066384,8.303909
5780,A_PuertoRico_8_1934_PA_359_2027,7.954704,10.139842,2,7.066384,8.303909
5781,A_PuertoRico_8_1934_PA_359_2034,7.1233025,9.072604,2,7.066384,8.303909
5782,A_PuertoRico_8_1934_PA_359_383,8.3954315,7.957485,2,7.066384,8.303909
5783,A_PuertoRico_8_1934_PA_359_388,8.344049,7.978654,2,7.066384,8.303909
5784,A_PuertoRico_8_1934_PA_359_394,8.347947,7.8467307,2,7.066384,8.303909
5785,A_PuertoRico_8_1934_PA_359_431,8.37711,7.900492,2,7.066384,8.303909
5786,A_PuertoRico_8_1934_PA_359_434,8.29275,7.842434,2,7.066384,8.303909
5787,A_PuertoRico_8_1934_PA_359_440,8.359176,7.9602537,2,7.066384,8.303909
5788,A_PuertoRico_8_1934_PA_360_1790,3.848749,7.9397693,0,2.9160502,6.9480243
5789,A_PuertoRico_8_1934_PA_360_1848,3.912993,7.9354024,0,2.9160502,6.9480243
5790,A_PuertoRico_8_1934_PA_360_2064,3.9512444,7.9324226,0,2.9160502,6.9480243
5791,A_PuertoRico_8_1934_PA_360_415,3.8458683,7.904718,0,2.9160502,6.9480243
5792,A_PuertoRico_8_1934_PA_361_1673,7.554019,8.681717,2,7.066384,8.303909
5793,A_PuertoRico_8_1934_PA_361_1692,6.79312,9.469511,2,7.066384,8.303909
5794,A_PuertoRico_8_1934_PA_361_1789,7.583616,7.942161,2,7.066384,8.303909
5795,A_PuertoRico_8_1934_PA_361_1799,7.257788,8.189653,2,7.066384,8.303909
5796,A_PuertoRico_8_1934_PA_361_1844,8.144324,8.612324,2,7.066384,8.303909
5797,A_PuertoRico_8_1934_PA_361_1937,6.729763,9.060721,2,7.066384,8.303909
5798,A_PuertoRico_8_1934_PA_361_2042,7.2288175,9.233965,2,7.066384,8.303909
5799,A_PuertoRico_8_1934_PA_361_414,7.6661625,8.177176,2,7.066384,8.303909
5800,A_PuertoRico_8_1934_PA_361_464,7.750996,8.415055,2,7.066384,8.303909
5801,A_PuertoRico_8_1934_PA_362_1746,5.771029,7.4600825,2,7.066384,8.303909
5802,A_PuertoRico_8_1934_PA_362_1869,5.6179037,7.577055,2,7.066384,8.303909
5803,A_PuertoRico_8_1934_PA_363_1677,2.5528052,5.3291097,0,2.9160502,6.9480243
5804,A_PuertoRico_8_1934_PA_364_1697,2.1447473,6.929572,0,2.9160502,6.9480243
5805,A_PuertoRico_8_1934_PA_364_1757,1.9351938,6.691865,0,2.9160502,6.9480243
5806,A_PuertoRico_8_1934_PA_364_1882,1.7223258,5.8271074,0,2.9160502,6.9480243
5807,A_PuertoRico_8_1934_PA_366_1695,2.8787308,7.0383706,0,2.9160502,6.9480243
5808,A_PuertoRico_8_1934_PA_366_1716,8.270369,8.945787,2,7.066384,8.303909
5809,A_PuertoRico_8_1934_PA_367_1805,6.839642,8.737879,2,7.066384,8.303909
5810,A_PuertoRico_8_1934_PA_367_1809,2.3248012,7.288416,0,2.9160502,6.9480243
5811,A_PuertoRico_8_1934_PA_367_1974,8.191784,9.561789,2,7.066384,8.303909
5812,A_PuertoRico_8_1934_PA_367_2046,6.6199517,8.204777,2,7.066384,8.303909
5813,A_PuertoRico_8_1934_PA_368_1745,7.8406196,7.744112,2,7.066384,8.303909
5814,A_PuertoRico_8_1934_PA_368_1746,5.7774477,7.4679174,2,7.066384,8.303909
5815,A_PuertoRico_8_1934_PA_368_1839,6.3183184,7.717524,2,7.066384,8.303909
5816,A_PuertoRico_8_1934_PA_368_1866,6.313652,8.025922,2,7.066384,8.303909
5817,A_PuertoRico_8_1934_PA_369_1713,2.0172625,7.500273,0,2.9160502,6.9480243
5818,A_PuertoRico_8_1934_PA_369_1717,2.2308967,6.9302163,0,2.9160502,6.9480243
5819,A_PuertoRico_8_1934_PA_369_1729,2.0088346,7.18435,0,2.9160502,6.9480243
5820,A_PuertoRico_8_1934_PA_369_1754,2.1017165,6.962198,0,2.9160502,6.9480243
5821,A_PuertoRico_8_1934_PA_369_1775,1.8684969,7.4999614,0,2.9160502,6.9480243
5822,A_PuertoRico_8_1934_PA_369_1801,1.9195132,7.3973784,0,2.9160502,6.9480243
5823,A_PuertoRico_8_1934_PA_369_1809,2.3009903,7.119068,0,2.9160502,6.9480243
5824,A_PuertoRico_8_1934_PA_369_1813,1.9100718,7.3762574,0,2.9160502,6.9480243
5825,A_PuertoRico_8_1934_PA_369_1819,1.9122564,7.536262,0,2.9160502,6.9480243
5826,A_PuertoRico_8_1934_PA_369_1845,2.1407266,7.043016,0,2.9160502,6.9480243
5827,A_PuertoRico_8_1934_PA_369_1861,1.8958944,7.5546536,0,2.9160502,6.9480243
5828,A_PuertoRico_8_1934_PA_369_1975,2.143258,7.4116735,0,2.9160502,6.9480243
5829,A_PuertoRico_8_1934_PA_370_1631,7.8864756,7.493118,2,7.066384,8.303909
