index,ID,UMAP1,UMAP2,Cluster,center_x,center_y
2078,A_PuertoRico_8_1934_PA_237_1916,9.032155,7.2198167,0,9.576421,6.5255814
2079,A_PuertoRico_8_1934_PA_237_1944,3.8893483,7.0380025,5,4.468506,6.8082886
2080,A_PuertoRico_8_1934_PA_238_1874,2.8847513,7.0678163,1,1.6496644,6.135744
2081,A_PuertoRico_8_1934_PA_238_1927,2.5104675,6.918976,1,1.6496644,6.135744
2082,A_PuertoRico_8_1934_PA_239_1744,3.2957058,6.9576583,5,4.468506,6.8082886
2083,A_PuertoRico_8_1934_PA_239_1831,3.0182717,6.910922,5,4.468506,6.8082886
2084,A_PuertoRico_8_1934_PA_239_1885,3.1614938,6.8535156,5,4.468506,6.8082886
2085,A_PuertoRico_8_1934_PA_239_1947,3.1464753,7.0215993,5,4.468506,6.8082886
2086,A_PuertoRico_8_1934_PA_239_1979,3.2546182,7.4768023,5,4.468506,6.8082886
2087,A_PuertoRico_8_1934_PA_239_1985,3.0604608,7.1274962,5,4.468506,6.8082886
2088,A_PuertoRico_8_1934_PA_239_2018,3.0465865,7.129457,5,4.468506,6.8082886
2089,A_PuertoRico_8_1934_PA_239_2026,3.0516832,7.067659,5,4.468506,6.8082886
2090,A_PuertoRico_8_1934_PA_239_2047,3.026768,7.0272408,5,4.468506,6.8082886
2091,A_PuertoRico_8_1934_PA_239_2062,2.913805,7.034504,1,1.6496644,6.135744
2092,A_PuertoRico_8_1934_PA_239_2067,3.061541,7.112701,5,4.468506,6.8082886
2093,A_PuertoRico_8_1934_PA_240_1881,1.1943113,6.9469247,1,1.6496644,6.135744
2094,A_PuertoRico_8_1934_PA_240_1882,1.8843964,6.933615,1,1.6496644,6.135744
2095,A_PuertoRico_8_1934_PA_240_1909,1.3426249,6.9439116,1,1.6496644,6.135744
2096,A_PuertoRico_8_1934_PA_240_1925,1.7513943,7.292482,1,1.6496644,6.135744
2097,A_PuertoRico_8_1934_PA_240_1926,1.9616654,7.1114717,1,1.6496644,6.135744
2098,A_PuertoRico_8_1934_PA_240_1940,1.8053936,7.0584683,1,1.6496644,6.135744
2099,A_PuertoRico_8_1934_PA_240_1949,1.9865422,7.186298,1,1.6496644,6.135744
2100,A_PuertoRico_8_1934_PA_240_1972,1.4774811,6.962606,1,1.6496644,6.135744
2101,A_PuertoRico_8_1934_PA_241_1847,8.036333,5.8576326,0,9.576421,6.5255814
2102,A_PuertoRico_8_1934_PA_241_1863,8.099994,5.7978034,0,9.576421,6.5255814
2103,A_PuertoRico_8_1934_PA_241_1971,5.3104672,7.866377,5,4.468506,6.8082886
2104,A_PuertoRico_8_1934_PA_241_2070,8.075048,6.0356603,0,9.576421,6.5255814
2105,A_PuertoRico_8_1934_PA_242_1866,8.990901,6.9639797,0,9.576421,6.5255814
2106,A_PuertoRico_8_1934_PA_242_1875,8.658222,5.9547796,0,9.576421,6.5255814
2107,A_PuertoRico_8_1934_PA_242_1900,8.638145,5.917023,0,9.576421,6.5255814
2108,A_PuertoRico_8_1934_PA_242_1973,3.4490352,6.748006,5,4.468506,6.8082886
2109,A_PuertoRico_8_1934_PA_242_2016,9.2801485,6.532909,0,9.576421,6.5255814
2110,A_PuertoRico_8_1934_PA_243_1930,2.610089,7.628273,1,1.6496644,6.135744
2111,A_PuertoRico_8_1934_PA_243_1954,2.4807856,7.577411,1,1.6496644,6.135744
2112,A_PuertoRico_8_1934_PA_244_1668,4.763483,8.033765,5,4.468506,6.8082886
2113,A_PuertoRico_8_1934_PA_244_1801,4.81139,7.807061,5,4.468506,6.8082886
2114,A_PuertoRico_8_1934_PA_244_1818,4.227873,7.032114,5,4.468506,6.8082886
2115,A_PuertoRico_8_1934_PA_244_1828,4.841916,7.94867,5,4.468506,6.8082886
2116,A_PuertoRico_8_1934_PA_244_1830,4.5608244,7.9658947,5,4.468506,6.8082886
2117,A_PuertoRico_8_1934_PA_244_1845,4.461376,7.704846,5,4.468506,6.8082886
2118,A_PuertoRico_8_1934_PA_244_1861,4.863069,7.9088883,5,4.468506,6.8082886
2119,A_PuertoRico_8_1934_PA_244_1924,5.059131,7.8849487,5,4.468506,6.8082886
2120,A_PuertoRico_8_1934_PA_244_1926,4.442718,7.959007,5,4.468506,6.8082886
2121,A_PuertoRico_8_1934_PA_244_2068,4.895313,8.24162,5,4.468506,6.8082886
2122,A_PuertoRico_8_1934_PA_244_2074,5.5764003,8.230605,5,4.468506,6.8082886
2123,A_PuertoRico_8_1934_PA_245_1745,9.4248085,5.7066846,0,9.576421,6.5255814
2124,A_PuertoRico_8_1934_PA_245_1808,10.802225,6.253572,0,9.576421,6.5255814
2125,A_PuertoRico_8_1934_PA_245_1832,9.594924,5.929197,0,9.576421,6.5255814
2126,A_PuertoRico_8_1934_PA_245_1844,10.475366,6.112327,0,9.576421,6.5255814
2127,A_PuertoRico_8_1934_PA_245_1850,9.648409,5.8633585,0,9.576421,6.5255814
2128,A_PuertoRico_8_1934_PA_245_1851,9.48952,5.9845634,0,9.576421,6.5255814
2129,A_PuertoRico_8_1934_PA_245_1868,9.498738,5.8402553,0,9.576421,6.5255814
2130,A_PuertoRico_8_1934_PA_245_1873,9.663467,6.419712,0,9.576421,6.5255814
2131,A_PuertoRico_8_1934_PA_245_1879,10.576207,5.978454,0,9.576421,6.5255814
2132,A_PuertoRico_8_1934_PA_245_1906,9.412734,6.192702,0,9.576421,6.5255814
2133,A_PuertoRico_8_1934_PA_245_1914,9.697435,5.873574,0,9.576421,6.5255814
2134,A_PuertoRico_8_1934_PA_245_1916,9.482628,7.0649376,0,9.576421,6.5255814
2135,A_PuertoRico_8_1934_PA_245_1928,9.604315,5.9629,0,9.576421,6.5255814
2136,A_PuertoRico_8_1934_PA_245_1929,9.581463,6.9696274,0,9.576421,6.5255814
2137,A_PuertoRico_8_1934_PA_245_1937,9.7978,7.0513577,0,9.576421,6.5255814
2138,A_PuertoRico_8_1934_PA_245_1945,10.520487,6.7694297,0,9.576421,6.5255814
2139,A_PuertoRico_8_1934_PA_245_1948,9.469564,6.720533,0,9.576421,6.5255814
2140,A_PuertoRico_8_1934_PA_245_1951,9.616687,5.9703097,0,9.576421,6.5255814
2141,A_PuertoRico_8_1934_PA_245_1960,11.179638,6.7974854,0,9.576421,6.5255814
2142,A_PuertoRico_8_1934_PA_245_1964,9.836222,6.428017,0,9.576421,6.5255814
2143,A_PuertoRico_8_1934_PA_245_1967,9.883335,6.6860385,0,9.576421,6.5255814
2144,A_PuertoRico_8_1934_PA_245_1974,11.042782,6.7377977,0,9.576421,6.5255814
2145,A_PuertoRico_8_1934_PA_245_1978,10.432285,6.9224043,0,9.576421,6.5255814
2146,A_PuertoRico_8_1934_PA_245_1986,9.8578615,6.4771256,0,9.576421,6.5255814
2147,A_PuertoRico_8_1934_PA_245_1990,8.849521,7.6294923,0,9.576421,6.5255814
2148,A_PuertoRico_8_1934_PA_245_2011,9.535166,6.0598397,0,9.576421,6.5255814
2149,A_PuertoRico_8_1934_PA_245_2012,8.603974,7.521183,0,9.576421,6.5255814
2150,A_PuertoRico_8_1934_PA_245_2027,11.528722,6.276291,0,9.576421,6.5255814
2151,A_PuertoRico_8_1934_PA_245_2042,9.435856,6.361781,0,9.576421,6.5255814
2152,A_PuertoRico_8_1934_PA_245_2085,11.049405,6.7537293,0,9.576421,6.5255814
2153,A_PuertoRico_8_1934_PA_245_2088,9.5632925,5.9119864,0,9.576421,6.5255814
2154,A_PuertoRico_8_1934_PA_245_2092,9.61393,5.962352,0,9.576421,6.5255814
2155,A_PuertoRico_8_1934_PA_245_2132,9.509974,5.895049,0,9.576421,6.5255814
2156,A_PuertoRico_8_1934_PA_245_268,9.563953,5.942485,0,9.576421,6.5255814
2157,A_PuertoRico_8_1934_PA_245_298,9.626565,5.8523064,0,9.576421,6.5255814
2158,A_PuertoRico_8_1934_PA_245_302,9.849185,6.6422734,0,9.576421,6.5255814
2159,A_PuertoRico_8_1934_PA_245_305,10.555108,6.8226504,0,9.576421,6.5255814
2160,A_PuertoRico_8_1934_PA_245_319,9.882824,6.756547,0,9.576421,6.5255814
2161,A_PuertoRico_8_1934_PA_245_440,9.466064,5.7894936,0,9.576421,6.5255814
2162,A_PuertoRico_8_1934_PA_246_1845,4.3308163,7.5802603,5,4.468506,6.8082886
2163,A_PuertoRico_8_1934_PA_246_1861,4.8780828,7.71909,5,4.468506,6.8082886
2164,A_PuertoRico_8_1934_PA_246_1908,5.0847015,7.240029,5,4.468506,6.8082886
2165,A_PuertoRico_8_1934_PA_246_1941,5.48216,6.9560866,5,4.468506,6.8082886
2166,A_PuertoRico_8_1934_PA_246_2057,5.539095,6.9227157,5,4.468506,6.8082886
2167,A_PuertoRico_8_1934_PA_246_2064,5.655321,6.902825,5,4.468506,6.8082886
2168,A_PuertoRico_8_1934_PA_246_2074,5.6089873,8.178318,5,4.468506,6.8082886
2169,A_PuertoRico_8_1934_PA_247_1799,9.831792,5.5961175,0,9.576421,6.5255814
2170,A_PuertoRico_8_1934_PA_247_1808,10.888694,6.2469673,0,9.576421,6.5255814
2171,A_PuertoRico_8_1934_PA_247_1832,9.669151,5.8511596,0,9.576421,6.5255814
2172,A_PuertoRico_8_1934_PA_247_1844,10.453767,6.0303802,0,9.576421,6.5255814
2173,A_PuertoRico_8_1934_PA_247_1850,9.745874,5.820092,0,9.576421,6.5255814
2174,A_PuertoRico_8_1934_PA_247_1870,9.871341,5.6741204,0,9.576421,6.5255814
2175,A_PuertoRico_8_1934_PA_247_1879,10.543207,5.876491,0,9.576421,6.5255814
2176,A_PuertoRico_8_1934_PA_247_1940,9.650002,7.6040773,0,9.576421,6.5255814
2177,A_PuertoRico_8_1934_PA_247_1945,10.498417,6.6792717,0,9.576421,6.5255814
2178,A_PuertoRico_8_1934_PA_247_1951,9.760767,5.936698,0,9.576421,6.5255814
2179,A_PuertoRico_8_1934_PA_247_1960,11.181488,6.7812138,0,9.576421,6.5255814
2180,A_PuertoRico_8_1934_PA_247_1964,10.174195,6.523829,0,9.576421,6.5255814
2181,A_PuertoRico_8_1934_PA_247_1965,9.63684,6.9904714,0,9.576421,6.5255814
2182,A_PuertoRico_8_1934_PA_247_1974,11.184639,6.6931133,0,9.576421,6.5255814
2183,A_PuertoRico_8_1934_PA_247_1978,10.489033,6.885773,0,9.576421,6.5255814
2184,A_PuertoRico_8_1934_PA_247_1984,9.846804,7.144498,0,9.576421,6.5255814
2185,A_PuertoRico_8_1934_PA_247_1986,9.851319,6.047167,0,9.576421,6.5255814
2186,A_PuertoRico_8_1934_PA_247_2011,9.722483,5.936029,0,9.576421,6.5255814
2187,A_PuertoRico_8_1934_PA_247_2027,11.515705,6.2812624,0,9.576421,6.5255814
2188,A_PuertoRico_8_1934_PA_247_2063,9.67687,7.86107,0,9.576421,6.5255814
2189,A_PuertoRico_8_1934_PA_247_280,10.2288,5.9986954,0,9.576421,6.5255814
2190,A_PuertoRico_8_1934_PA_247_305,10.569476,6.6588507,0,9.576421,6.5255814
2191,A_PuertoRico_8_1934_PA_247_414,10.226106,6.156267,0,9.576421,6.5255814
2192,A_PuertoRico_8_1934_PA_248_1661,2.5590196,7.8412175,1,1.6496644,6.135744
2193,A_PuertoRico_8_1934_PA_248_1770,2.5377488,7.885263,1,1.6496644,6.135744
2194,A_PuertoRico_8_1934_PA_248_1907,2.5509288,7.8765683,1,1.6496644,6.135744
2195,A_PuertoRico_8_1934_PA_248_1917,2.5928626,7.868941,1,1.6496644,6.135744
2196,A_PuertoRico_8_1934_PA_248_1930,2.5814354,7.874806,1,1.6496644,6.135744
2197,A_PuertoRico_8_1934_PA_248_1938,2.5140588,7.843672,1,1.6496644,6.135744
2198,A_PuertoRico_8_1934_PA_248_1949,2.463996,7.7789764,1,1.6496644,6.135744
2199,A_PuertoRico_8_1934_PA_248_2035,2.5113127,7.8468046,1,1.6496644,6.135744
2200,A_PuertoRico_8_1934_PA_248_2043,2.581821,7.9384966,1,1.6496644,6.135744
2201,A_PuertoRico_8_1934_PA_248_320,2.544231,7.8794107,1,1.6496644,6.135744
2202,A_PuertoRico_8_1934_PA_249_1861,5.0544925,7.7833533,5,4.468506,6.8082886
2203,A_PuertoRico_8_1934_PA_249_1875,8.789556,5.858602,0,9.576421,6.5255814
2204,A_PuertoRico_8_1934_PA_249_1992,8.930592,5.804102,0,9.576421,6.5255814
2205,A_PuertoRico_8_1934_PA_249_2041,5.356514,7.897811,5,4.468506,6.8082886
2206,A_PuertoRico_8_1934_PA_249_2060,5.2341895,8.017488,5,4.468506,6.8082886
2207,A_PuertoRico_8_1934_PA_249_271,8.764461,5.9562025,0,9.576421,6.5255814
2208,A_PuertoRico_8_1934_PA_251_1880,4.1992097,7.682222,5,4.468506,6.8082886
2209,A_PuertoRico_8_1934_PA_252_1630,3.3247867,6.7551694,5,4.468506,6.8082886
2210,A_PuertoRico_8_1934_PA_252_1744,3.3783414,6.856696,5,4.468506,6.8082886
2211,A_PuertoRico_8_1934_PA_252_1867,3.3261378,6.6728396,5,4.468506,6.8082886
2212,A_PuertoRico_8_1934_PA_252_1872,3.419722,6.625852,5,4.468506,6.8082886
2213,A_PuertoRico_8_1934_PA_252_1874,3.060274,6.883532,5,4.468506,6.8082886
2214,A_PuertoRico_8_1934_PA_252_1878,3.3605275,6.674072,5,4.468506,6.8082886
2215,A_PuertoRico_8_1934_PA_252_1905,3.281587,6.6686945,5,4.468506,6.8082886
2216,A_PuertoRico_8_1934_PA_252_1915,3.398531,6.6347065,5,4.468506,6.8082886
2217,A_PuertoRico_8_1934_PA_252_1932,3.5626338,7.129022,5,4.468506,6.8082886
2218,A_PuertoRico_8_1934_PA_252_1950,3.2290041,6.7148237,5,4.468506,6.8082886
2219,A_PuertoRico_8_1934_PA_252_294,3.3792694,6.72757,5,4.468506,6.8082886
2220,A_PuertoRico_8_1934_PA_252_297,3.2979,6.8247595,5,4.468506,6.8082886
2221,A_PuertoRico_8_1934_PA_253_1730,1.340552,7.061093,1,1.6496644,6.135744
2222,A_PuertoRico_8_1934_PA_253_1755,1.2133938,7.071311,1,1.6496644,6.135744
2223,A_PuertoRico_8_1934_PA_253_1881,1.156628,7.0401454,1,1.6496644,6.135744
2224,A_PuertoRico_8_1934_PA_253_1884,5.365168,7.579621,5,4.468506,6.8082886
2225,A_PuertoRico_8_1934_PA_253_1889,1.4619244,7.1205397,1,1.6496644,6.135744
2226,A_PuertoRico_8_1934_PA_253_1904,1.595295,7.201325,1,1.6496644,6.135744
2227,A_PuertoRico_8_1934_PA_253_1925,1.6579945,7.2377033,1,1.6496644,6.135744
2228,A_PuertoRico_8_1934_PA_253_1961,1.6364349,7.2395263,1,1.6496644,6.135744
2229,A_PuertoRico_8_1934_PA_253_1971,5.1987734,7.802455,5,4.468506,6.8082886
2230,A_PuertoRico_8_1934_PA_253_1972,1.4509414,7.0015397,1,1.6496644,6.135744
2231,A_PuertoRico_8_1934_PA_253_2020,1.3923563,6.851836,1,1.6496644,6.135744
2232,A_PuertoRico_8_1934_PA_254_1863,8.144592,5.7762384,0,9.576421,6.5255814
2233,A_PuertoRico_8_1934_PA_254_1879,10.574374,5.99185,0,9.576421,6.5255814
2234,A_PuertoRico_8_1934_PA_254_1906,8.173035,5.823969,0,9.576421,6.5255814
2235,A_PuertoRico_8_1934_PA_254_1911,7.9540772,5.692656,0,9.576421,6.5255814
2236,A_PuertoRico_8_1934_PA_254_1979,3.4891536,7.852231,5,4.468506,6.8082886
2237,A_PuertoRico_8_1934_PA_254_305,10.571234,6.7087574,0,9.576421,6.5255814
2238,A_PuertoRico_8_1934_PA_255_1816,9.2078705,7.7750773,0,9.576421,6.5255814
2239,A_PuertoRico_8_1934_PA_255_1844,10.504149,6.093048,0,9.576421,6.5255814
2240,A_PuertoRico_8_1934_PA_255_1929,8.818982,7.4836683,0,9.576421,6.5255814
2241,A_PuertoRico_8_1934_PA_256_1866,8.728753,6.9280686,0,9.576421,6.5255814
2242,A_PuertoRico_8_1934_PA_256_1877,8.506373,6.7889385,0,9.576421,6.5255814
2243,A_PuertoRico_8_1934_PA_256_1965,8.408789,7.0973935,0,9.576421,6.5255814
2244,A_PuertoRico_8_1934_PA_256_2011,9.545143,6.019345,0,9.576421,6.5255814
2245,A_PuertoRico_8_1934_PA_257_1813,4.73936,7.8501844,5,4.468506,6.8082886
2246,A_PuertoRico_8_1934_PA_257_1830,4.49652,7.9780097,5,4.468506,6.8082886
2247,A_PuertoRico_8_1934_PA_257_1856,4.6403904,7.510966,5,4.468506,6.8082886
2248,A_PuertoRico_8_1934_PA_257_1861,4.800407,7.91133,5,4.468506,6.8082886
2249,A_PuertoRico_8_1934_PA_257_1920,4.8308134,7.85642,5,4.468506,6.8082886
2250,A_PuertoRico_8_1934_PA_257_1924,4.9882793,7.9384255,5,4.468506,6.8082886
2251,A_PuertoRico_8_1934_PA_257_1926,4.541338,8.110345,5,4.468506,6.8082886
2252,A_PuertoRico_8_1934_PA_257_1932,4.426792,8.093831,5,4.468506,6.8082886
2253,A_PuertoRico_8_1934_PA_257_2000,4.676725,8.216002,5,4.468506,6.8082886
2254,A_PuertoRico_8_1934_PA_257_2019,4.9279356,8.390192,5,4.468506,6.8082886
2255,A_PuertoRico_8_1934_PA_257_2074,5.459788,8.250052,5,4.468506,6.8082886
2256,A_PuertoRico_8_1934_PA_258_1667,10.968212,6.073913,0,9.576421,6.5255814
2257,A_PuertoRico_8_1934_PA_258_1799,9.735244,5.4845705,0,9.576421,6.5255814
2258,A_PuertoRico_8_1934_PA_258_1808,10.94029,6.264961,0,9.576421,6.5255814
2259,A_PuertoRico_8_1934_PA_258_1844,10.610498,6.1486464,0,9.576421,6.5255814
2260,A_PuertoRico_8_1934_PA_258_1854,9.304712,7.3878837,0,9.576421,6.5255814
2261,A_PuertoRico_8_1934_PA_258_1866,8.977308,7.1306915,0,9.576421,6.5255814
2262,A_PuertoRico_8_1934_PA_258_1873,9.230212,6.876971,0,9.576421,6.5255814
2263,A_PuertoRico_8_1934_PA_258_1879,10.591793,6.0927505,0,9.576421,6.5255814
2264,A_PuertoRico_8_1934_PA_258_1891,9.356748,7.0974693,0,9.576421,6.5255814
2265,A_PuertoRico_8_1934_PA_258_1893,9.3688755,7.273082,0,9.576421,6.5255814
2266,A_PuertoRico_8_1934_PA_258_1906,9.076618,7.12837,0,9.576421,6.5255814
2267,A_PuertoRico_8_1934_PA_258_1929,9.2304125,7.5836554,0,9.576421,6.5255814
2268,A_PuertoRico_8_1934_PA_258_1937,9.680067,7.390804,0,9.576421,6.5255814
2269,A_PuertoRico_8_1934_PA_258_1940,9.252145,7.4066663,0,9.576421,6.5255814
2270,A_PuertoRico_8_1934_PA_258_1945,10.5331135,6.9282813,0,9.576421,6.5255814
2271,A_PuertoRico_8_1934_PA_258_1948,9.35611,7.0194535,0,9.576421,6.5255814
2272,A_PuertoRico_8_1934_PA_258_1960,11.121107,6.6995873,0,9.576421,6.5255814
2273,A_PuertoRico_8_1934_PA_258_1967,9.535147,7.1518464,0,9.576421,6.5255814
2274,A_PuertoRico_8_1934_PA_258_1974,11.1126,6.5293326,0,9.576421,6.5255814
2275,A_PuertoRico_8_1934_PA_258_1990,8.84921,7.4243045,0,9.576421,6.5255814
2276,A_PuertoRico_8_1934_PA_258_2012,8.710468,7.532031,0,9.576421,6.5255814
2277,A_PuertoRico_8_1934_PA_258_2017,9.147549,7.3721843,0,9.576421,6.5255814
2278,A_PuertoRico_8_1934_PA_258_2027,11.441492,6.2775917,0,9.576421,6.5255814
2279,A_PuertoRico_8_1934_PA_258_2063,9.525207,7.91293,0,9.576421,6.5255814
2280,A_PuertoRico_8_1934_PA_258_2083,10.541175,6.861246,0,9.576421,6.5255814
2281,A_PuertoRico_8_1934_PA_258_2085,11.037643,6.66406,0,9.576421,6.5255814
2282,A_PuertoRico_8_1934_PA_258_305,10.600268,6.797537,0,9.576421,6.5255814
2283,A_PuertoRico_8_1934_PA_258_319,9.967638,7.009574,0,9.576421,6.5255814
2284,A_PuertoRico_8_1934_PA_259_1746,7.842928,6.881099,0,9.576421,6.5255814
2285,A_PuertoRico_8_1934_PA_259_1798,7.9744444,7.1099896,0,9.576421,6.5255814
2286,A_PuertoRico_8_1934_PA_259_1833,7.890954,7.087501,0,9.576421,6.5255814
2287,A_PuertoRico_8_1934_PA_259_1851,7.937706,7.1407304,0,9.576421,6.5255814
2288,A_PuertoRico_8_1934_PA_259_1867,7.7193127,6.9801,0,9.576421,6.5255814
2289,A_PuertoRico_8_1934_PA_259_1869,7.8304973,7.0325313,0,9.576421,6.5255814
2290,A_PuertoRico_8_1934_PA_259_1929,8.197836,7.285914,0,9.576421,6.5255814
2291,A_PuertoRico_8_1934_PA_259_1952,7.946844,7.115813,0,9.576421,6.5255814
2292,A_PuertoRico_8_1934_PA_259_1993,8.223405,7.273215,0,9.576421,6.5255814
2293,A_PuertoRico_8_1934_PA_259_2012,8.2383585,7.47945,0,9.576421,6.5255814
2294,A_PuertoRico_8_1934_PA_259_2017,8.530039,7.426144,0,9.576421,6.5255814
2295,A_PuertoRico_8_1934_PA_261_1831,3.0001788,6.5581985,1,1.6496644,6.135744
2296,A_PuertoRico_8_1934_PA_261_2004,3.7817533,6.4219947,5,4.468506,6.8082886
2297,A_PuertoRico_8_1934_PA_263_1968,7.5026703,7.2273345,0,9.576421,6.5255814
2298,A_PuertoRico_8_1934_PA_264_1722,3.3737218,5.808054,5,4.468506,6.8082886
2299,A_PuertoRico_8_1934_PA_266_1904,4.659267,6.9324427,5,4.468506,6.8082886
2300,A_PuertoRico_8_1934_PA_267_1748,10.479134,6.3201737,0,9.576421,6.5255814
2301,A_PuertoRico_8_1934_PA_267_1844,10.4946575,6.1939,0,9.576421,6.5255814
2302,A_PuertoRico_8_1934_PA_267_1852,10.379767,6.2259684,0,9.576421,6.5255814
2303,A_PuertoRico_8_1934_PA_267_1960,10.853414,6.581392,0,9.576421,6.5255814
2304,A_PuertoRico_8_1934_PA_267_1978,10.595461,6.7330666,0,9.576421,6.5255814
2305,A_PuertoRico_8_1934_PA_267_302,10.382615,6.383944,0,9.576421,6.5255814
2306,A_PuertoRico_8_1934_PA_267_305,10.674148,6.6712813,0,9.576421,6.5255814
2307,A_PuertoRico_8_1934_PA_268_1844,10.378542,5.9992857,0,9.576421,6.5255814
2308,A_PuertoRico_8_1934_PA_268_1868,9.336889,5.8314047,0,9.576421,6.5255814
2309,A_PuertoRico_8_1934_PA_268_1876,8.819263,5.7504206,0,9.576421,6.5255814
2310,A_PuertoRico_8_1934_PA_268_1952,8.74776,5.8612328,0,9.576421,6.5255814
2311,A_PuertoRico_8_1934_PA_268_2011,9.43105,6.015404,0,9.576421,6.5255814
2312,A_PuertoRico_8_1934_PA_268_2023,8.65547,5.971205,0,9.576421,6.5255814
2313,A_PuertoRico_8_1934_PA_268_2027,11.451124,6.2983513,0,9.576421,6.5255814
2314,A_PuertoRico_8_1934_PA_269_1949,2.4737818,7.63105,1,1.6496644,6.135744
2315,A_PuertoRico_8_1934_PA_269_303,2.5688336,7.0409393,1,1.6496644,6.135744
2316,A_PuertoRico_8_1934_PA_269_306,4.229555,7.2413826,5,4.468506,6.8082886
2317,A_PuertoRico_8_1934_PA_270_1875,8.832522,5.6107125,0,9.576421,6.5255814
2318,A_PuertoRico_8_1934_PA_270_298,9.396275,5.5020776,0,9.576421,6.5255814
2319,A_PuertoRico_8_1934_PA_271_1889,2.7903225,7.4666176,1,1.6496644,6.135744
2320,A_PuertoRico_8_1934_PA_272_1893,9.305655,7.116737,0,9.576421,6.5255814
2321,A_PuertoRico_8_1934_PA_272_1940,9.273026,7.449057,0,9.576421,6.5255814
2322,A_PuertoRico_8_1934_PA_273_1880,4.0542026,7.5994134,5,4.468506,6.8082886
2323,A_PuertoRico_8_1934_PA_273_1947,3.6843698,6.915662,5,4.468506,6.8082886
2324,A_PuertoRico_8_1934_PA_273_316,3.7127476,6.710322,5,4.468506,6.8082886
2325,A_PuertoRico_8_1934_PA_275_1829,1.4827346,7.2062716,1,1.6496644,6.135744
2326,A_PuertoRico_8_1934_PA_276_1801,4.849037,7.7283115,5,4.468506,6.8082886
2327,A_PuertoRico_8_1934_PA_276_1819,4.7943544,7.8986106,5,4.468506,6.8082886
2328,A_PuertoRico_8_1934_PA_276_1970,5.660879,7.55505,5,4.468506,6.8082886
2329,A_PuertoRico_8_1934_PA_277_1745,9.471476,5.671712,0,9.576421,6.5255814
2330,A_PuertoRico_8_1934_PA_277_1808,10.70495,6.249665,0,9.576421,6.5255814
2331,A_PuertoRico_8_1934_PA_277_1821,10.318098,6.0676947,0,9.576421,6.5255814
2332,A_PuertoRico_8_1934_PA_277_1844,10.514683,6.14846,0,9.576421,6.5255814
2333,A_PuertoRico_8_1934_PA_277_1852,10.174502,6.112081,0,9.576421,6.5255814
2334,A_PuertoRico_8_1934_PA_277_1879,10.448358,6.083525,0,9.576421,6.5255814
2335,A_PuertoRico_8_1934_PA_277_1951,9.99051,6.0778284,0,9.576421,6.5255814
2336,A_PuertoRico_8_1934_PA_277_1996,10.599233,6.4925737,0,9.576421,6.5255814
2337,A_PuertoRico_8_1934_PA_277_305,10.62002,6.5282946,0,9.576421,6.5255814
2338,A_PuertoRico_8_1934_PA_277_319,10.273713,6.4665527,0,9.576421,6.5255814
2339,A_PuertoRico_8_1934_PA_278_1790,5.7852464,7.1358795,5,4.468506,6.8082886
2340,A_PuertoRico_8_1934_PA_279_1805,10.282825,5.998438,0,9.576421,6.5255814
2341,A_PuertoRico_8_1934_PA_279_1844,10.51444,6.0825644,0,9.576421,6.5255814
2342,A_PuertoRico_8_1934_PA_279_1873,9.311851,6.718801,0,9.576421,6.5255814
2343,A_PuertoRico_8_1934_PA_279_1877,8.72727,6.65056,0,9.576421,6.5255814
2344,A_PuertoRico_8_1934_PA_279_1886,10.245765,6.3033423,0,9.576421,6.5255814
2345,A_PuertoRico_8_1934_PA_279_2000,4.76588,8.394065,5,4.468506,6.8082886
2346,A_PuertoRico_8_1934_PA_279_305,10.620246,6.751476,0,9.576421,6.5255814
2347,A_PuertoRico_8_1934_PA_280_1869,7.796021,6.9703083,0,9.576421,6.5255814
2348,A_PuertoRico_8_1934_PA_280_371,8.7082815,6.7151804,0,9.576421,6.5255814
2349,A_PuertoRico_8_1934_PA_281_1659,3.8789043,6.825853,5,4.468506,6.8082886
2350,A_PuertoRico_8_1934_PA_281_1871,3.8613,6.6898394,5,4.468506,6.8082886
2351,A_PuertoRico_8_1934_PA_282_1820,1.5678763,6.8463407,1,1.6496644,6.135744
2352,A_PuertoRico_8_1934_PA_282_1837,2.068161,7.0279536,1,1.6496644,6.135744
2353,A_PuertoRico_8_1934_PA_282_1862,1.5851136,7.115541,1,1.6496644,6.135744
2354,A_PuertoRico_8_1934_PA_282_1972,1.5488636,7.040036,1,1.6496644,6.135744
2355,A_PuertoRico_8_1934_PA_282_2020,1.4573298,6.7367435,1,1.6496644,6.135744
2356,A_PuertoRico_8_1934_PA_283_1837,2.293267,6.904373,1,1.6496644,6.135744
2357,A_PuertoRico_8_1934_PA_283_1926,2.4678829,6.7872877,1,1.6496644,6.135744
2358,A_PuertoRico_8_1934_PA_283_2044,2.4109573,6.6975513,1,1.6496644,6.135744
2359,A_PuertoRico_8_1934_PA_285_1863,8.108079,5.782384,0,9.576421,6.5255814
2360,A_PuertoRico_8_1934_PA_286_1808,10.901701,6.188029,0,9.576421,6.5255814
2361,A_PuertoRico_8_1934_PA_286_1843,3.4772143,6.6175094,5,4.468506,6.8082886
2362,A_PuertoRico_8_1934_PA_286_1872,3.4754355,6.542022,5,4.468506,6.8082886
2363,A_PuertoRico_8_1934_PA_286_1877,8.50153,6.5840306,0,9.576421,6.5255814
