index,ID,UMAP1,UMAP2,Cluster,centroid_x,centroid_y
1362,A_PuertoRico_8_1934_PA_179_2002,9.989378,6.7197785,1,9.594454237891412,6.551969166469681
1363,A_PuertoRico_8_1934_PA_179_2011,9.822251,6.5456395,1,9.594454237891412,6.551969166469681
1364,A_PuertoRico_8_1934_PA_179_2012,8.825259,7.3931293,1,9.594454237891412,6.551969166469681
1365,A_PuertoRico_8_1934_PA_179_2016,9.571545,6.582519,1,9.594454237891412,6.551969166469681
1366,A_PuertoRico_8_1934_PA_179_2027,11.5116,6.330689,1,9.594454237891412,6.551969166469681
1367,A_PuertoRico_8_1934_PA_179_2034,9.992371,6.680937,1,9.594454237891412,6.551969166469681
1368,A_PuertoRico_8_1934_PA_179_2042,9.633444,6.393983,1,9.594454237891412,6.551969166469681
1369,A_PuertoRico_8_1934_PA_179_2048,9.809303,6.502277,1,9.594454237891412,6.551969166469681
1370,A_PuertoRico_8_1934_PA_179_205,9.917132,6.441986,1,9.594454237891412,6.551969166469681
1371,A_PuertoRico_8_1934_PA_179_208,9.86535,6.420217,1,9.594454237891412,6.551969166469681
1372,A_PuertoRico_8_1934_PA_179_214,9.900152,6.760486,1,9.594454237891412,6.551969166469681
1373,A_PuertoRico_8_1934_PA_179_248,9.902858,6.6307364,1,9.594454237891412,6.551969166469681
1374,A_PuertoRico_8_1934_PA_179_259,9.884826,6.382882,1,9.594454237891412,6.551969166469681
1375,A_PuertoRico_8_1934_PA_179_260,9.878035,6.4025226,1,9.594454237891412,6.551969166469681
1376,A_PuertoRico_8_1934_PA_1801_1829,1.5228171,7.1923585,5,1.4043419002730475,7.053061537072539
1377,A_PuertoRico_8_1934_PA_1806_1861,4.747174,7.6670456,11,4.803301201668206,7.815872264801775
1378,A_PuertoRico_8_1934_PA_1808_2028,3.7057447,8.110404,-1,,
1379,A_PuertoRico_8_1934_PA_180_1915,5.887353,6.5816183,-1,,
1380,A_PuertoRico_8_1934_PA_180_1939,5.721529,6.617033,-1,,
1381,A_PuertoRico_8_1934_PA_180_1951,9.399628,6.152459,1,9.594454237891412,6.551969166469681
1382,A_PuertoRico_8_1934_PA_180_1966,5.674027,6.6275835,-1,,
1383,A_PuertoRico_8_1934_PA_180_1985,5.5369654,6.618023,-1,,
1384,A_PuertoRico_8_1934_PA_180_2057,5.6915174,6.815681,-1,,
1385,A_PuertoRico_8_1934_PA_180_2064,5.708708,6.8406553,-1,,
1386,A_PuertoRico_8_1934_PA_180_247,5.6533794,6.6095004,-1,,
1387,A_PuertoRico_8_1934_PA_1810_1847,8.2526245,5.8705583,1,9.594454237891412,6.551969166469681
1388,A_PuertoRico_8_1934_PA_1818_1843,3.444225,6.6059933,10,3.388744112310235,7.0311132687055995
1389,A_PuertoRico_8_1934_PA_181_1934,4.749364,7.9419475,11,4.803301201668206,7.815872264801775
1390,A_PuertoRico_8_1934_PA_181_1979,3.372211,7.715375,10,3.388744112310235,7.0311132687055995
1391,A_PuertoRico_8_1934_PA_181_2019,4.966878,8.457228,11,4.803301201668206,7.815872264801775
1392,A_PuertoRico_8_1934_PA_182_1943,3.708311,7.244236,10,3.388744112310235,7.0311132687055995
1393,A_PuertoRico_8_1934_PA_182_1973,3.391827,6.8638563,10,3.388744112310235,7.0311132687055995
1394,A_PuertoRico_8_1934_PA_182_1998,3.8589737,7.1867013,-1,,
1395,A_PuertoRico_8_1934_PA_182_258,3.723382,7.227363,-1,,
1396,A_PuertoRico_8_1934_PA_1831_1974,11.235126,6.6145034,1,9.594454237891412,6.551969166469681
1397,A_PuertoRico_8_1934_PA_1833_1870,9.271244,5.323577,1,9.594454237891412,6.551969166469681
1398,A_PuertoRico_8_1934_PA_1833_1879,10.584011,5.952313,1,9.594454237891412,6.551969166469681
1399,A_PuertoRico_8_1934_PA_1838_1870,9.253181,5.308899,1,9.594454237891412,6.551969166469681
1400,A_PuertoRico_8_1934_PA_183_1861,5.284068,7.701367,11,4.803301201668206,7.815872264801775
1401,A_PuertoRico_8_1934_PA_183_1888,5.36399,7.791572,11,4.803301201668206,7.815872264801775
1402,A_PuertoRico_8_1934_PA_183_1971,5.3468843,7.880234,11,4.803301201668206,7.815872264801775
1403,A_PuertoRico_8_1934_PA_183_1982,5.5236716,7.5774584,11,4.803301201668206,7.815872264801775
1404,A_PuertoRico_8_1934_PA_183_2072,5.4928546,7.6553087,11,4.803301201668206,7.815872264801775
1405,A_PuertoRico_8_1934_PA_183_2074,5.5205345,8.048671,11,4.803301201668206,7.815872264801775
1406,A_PuertoRico_8_1934_PA_1841_1873,9.303949,6.6453223,1,9.594454237891412,6.551969166469681
1407,A_PuertoRico_8_1934_PA_1841_1879,10.524344,5.9053645,1,9.594454237891412,6.551969166469681
1408,A_PuertoRico_8_1934_PA_1842_2064,5.6563354,6.888526,-1,,
1409,A_PuertoRico_8_1934_PA_1843_1868,9.306218,6.149913,1,9.594454237891412,6.551969166469681
1410,A_PuertoRico_8_1934_PA_1843_1873,9.143307,6.771023,1,9.594454237891412,6.551969166469681
1411,A_PuertoRico_8_1934_PA_1843_1951,9.231882,6.2748356,1,9.594454237891412,6.551969166469681
1412,A_PuertoRico_8_1934_PA_1843_1984,9.434105,7.1336923,1,9.594454237891412,6.551969166469681
1413,A_PuertoRico_8_1934_PA_1843_1990,9.028473,6.979355,1,9.594454237891412,6.551969166469681
1414,A_PuertoRico_8_1934_PA_1844_1946,3.6034513,7.5440984,-1,,
1415,A_PuertoRico_8_1934_PA_1844_2028,3.8000715,8.068324,-1,,
1416,A_PuertoRico_8_1934_PA_1846_1873,9.225418,6.4837494,1,9.594454237891412,6.551969166469681
1417,A_PuertoRico_8_1934_PA_184_1794,9.380334,6.565515,1,9.594454237891412,6.551969166469681
1418,A_PuertoRico_8_1934_PA_184_1865,9.352003,6.598511,1,9.594454237891412,6.551969166469681
1419,A_PuertoRico_8_1934_PA_184_1868,9.281373,6.4391565,1,9.594454237891412,6.551969166469681
1420,A_PuertoRico_8_1934_PA_184_1873,9.2654915,6.615342,1,9.594454237891412,6.551969166469681
1421,A_PuertoRico_8_1934_PA_184_1916,9.145219,7.0685387,1,9.594454237891412,6.551969166469681
1422,A_PuertoRico_8_1934_PA_184_1937,9.576758,7.1318645,1,9.594454237891412,6.551969166469681
1423,A_PuertoRico_8_1934_PA_184_1951,9.419186,6.328749,1,9.594454237891412,6.551969166469681
1424,A_PuertoRico_8_1934_PA_184_1964,9.490383,6.655849,1,9.594454237891412,6.551969166469681
1425,A_PuertoRico_8_1934_PA_184_1967,9.405216,6.749762,1,9.594454237891412,6.551969166469681
1426,A_PuertoRico_8_1934_PA_184_1986,9.484144,6.538338,1,9.594454237891412,6.551969166469681
1427,A_PuertoRico_8_1934_PA_184_1990,8.893337,7.453989,1,9.594454237891412,6.551969166469681
1428,A_PuertoRico_8_1934_PA_184_1992,9.3990555,6.7404537,1,9.594454237891412,6.551969166469681
1429,A_PuertoRico_8_1934_PA_184_2002,9.4605875,6.698193,1,9.594454237891412,6.551969166469681
1430,A_PuertoRico_8_1934_PA_184_2011,9.394157,6.4518437,1,9.594454237891412,6.551969166469681
1431,A_PuertoRico_8_1934_PA_184_2012,8.602859,7.483816,1,9.594454237891412,6.551969166469681
1432,A_PuertoRico_8_1934_PA_184_2017,9.3189335,7.392282,1,9.594454237891412,6.551969166469681
1433,A_PuertoRico_8_1934_PA_184_2034,9.687813,6.835915,1,9.594454237891412,6.551969166469681
1434,A_PuertoRico_8_1934_PA_184_2056,9.742122,7.7898946,1,9.594454237891412,6.551969166469681
1435,A_PuertoRico_8_1934_PA_184_2063,9.6319475,7.9521813,1,9.594454237891412,6.551969166469681
1436,A_PuertoRico_8_1934_PA_184_214,9.453999,7.208499,1,9.594454237891412,6.551969166469681
1437,A_PuertoRico_8_1934_PA_184_235,9.645508,7.6097703,1,9.594454237891412,6.551969166469681
1438,A_PuertoRico_8_1934_PA_184_268,9.36851,6.779826,1,9.594454237891412,6.551969166469681
1439,A_PuertoRico_8_1934_PA_1852_1954,2.467306,7.6157327,6,2.5020784516921593,7.597424623369904
1440,A_PuertoRico_8_1934_PA_185_1809,3.8328881,7.6941266,-1,,
1441,A_PuertoRico_8_1934_PA_185_1845,3.982459,7.6686587,11,4.803301201668206,7.815872264801775
1442,A_PuertoRico_8_1934_PA_185_1923,3.487847,7.6163707,10,3.388744112310235,7.0311132687055995
1443,A_PuertoRico_8_1934_PA_185_1927,2.7124255,6.9679217,-1,,
1444,A_PuertoRico_8_1934_PA_185_1939,2.9494479,7.1860175,10,3.388744112310235,7.0311132687055995
1445,A_PuertoRico_8_1934_PA_185_1943,3.7530003,7.479455,-1,,
1446,A_PuertoRico_8_1934_PA_185_1946,3.610952,7.6788507,10,3.388744112310235,7.0311132687055995
1447,A_PuertoRico_8_1934_PA_185_1961,3.605331,7.786602,10,3.388744112310235,7.0311132687055995
1448,A_PuertoRico_8_1934_PA_185_1975,3.8023427,7.8219724,-1,,
1449,A_PuertoRico_8_1934_PA_1860_1885,3.243053,6.629112,10,3.388744112310235,7.0311132687055995
1450,A_PuertoRico_8_1934_PA_1861_1909,1.3163022,6.656412,5,1.4043419002730475,7.053061537072539
1451,A_PuertoRico_8_1934_PA_1861_1925,1.8704611,7.0374317,5,1.4043419002730475,7.053061537072539
1452,A_PuertoRico_8_1934_PA_1861_1926,2.1162865,6.8131075,-1,,
1453,A_PuertoRico_8_1934_PA_1861_1935,1.3067447,6.624382,5,1.4043419002730475,7.053061537072539
1454,A_PuertoRico_8_1934_PA_1867_1960,11.218893,6.7940073,1,9.594454237891412,6.551969166469681
1455,A_PuertoRico_8_1934_PA_1867_1967,9.748488,6.919662,1,9.594454237891412,6.551969166469681
1456,A_PuertoRico_8_1934_PA_1867_1974,11.22967,6.64745,1,9.594454237891412,6.551969166469681
1457,A_PuertoRico_8_1934_PA_1869_1953,8.353001,6.777413,1,9.594454237891412,6.551969166469681
1458,A_PuertoRico_8_1934_PA_186_1924,5.2046356,7.889308,11,4.803301201668206,7.815872264801775
1459,A_PuertoRico_8_1934_PA_186_1969,5.309496,7.2545443,-1,,
1460,A_PuertoRico_8_1934_PA_186_1982,5.5911813,7.545371,11,4.803301201668206,7.815872264801775
1461,A_PuertoRico_8_1934_PA_186_2019,5.0029206,8.428996,11,4.803301201668206,7.815872264801775
1462,A_PuertoRico_8_1934_PA_186_2029,5.2030525,7.9731197,11,4.803301201668206,7.815872264801775
1463,A_PuertoRico_8_1934_PA_186_2068,4.919009,8.343339,11,4.803301201668206,7.815872264801775
1464,A_PuertoRico_8_1934_PA_186_2074,5.509684,8.175853,11,4.803301201668206,7.815872264801775
1465,A_PuertoRico_8_1934_PA_1871_1975,4.966869,7.5604105,11,4.803301201668206,7.815872264801775
1466,A_PuertoRico_8_1934_PA_1872_2011,9.574846,5.907506,1,9.594454237891412,6.551969166469681
1467,A_PuertoRico_8_1934_PA_1874_1974,11.169553,6.6400146,1,9.594454237891412,6.551969166469681
1468,A_PuertoRico_8_1934_PA_1875_1945,10.5751,6.811591,1,9.594454237891412,6.551969166469681
1469,A_PuertoRico_8_1934_PA_1878_1916,9.159907,7.23021,1,9.594454237891412,6.551969166469681
1470,A_PuertoRico_8_1934_PA_1878_1937,9.613847,7.2876496,1,9.594454237891412,6.551969166469681
1471,A_PuertoRico_8_1934_PA_1878_1990,9.034931,7.252183,1,9.594454237891412,6.551969166469681
1472,A_PuertoRico_8_1934_PA_1879_1946,3.544734,7.549451,10,3.388744112310235,7.0311132687055995
1473,A_PuertoRico_8_1934_PA_187_1873,9.342354,6.7038174,1,9.594454237891412,6.551969166469681
1474,A_PuertoRico_8_1934_PA_187_1879,10.619993,5.9524436,1,9.594454237891412,6.551969166469681
1475,A_PuertoRico_8_1934_PA_187_1937,9.769937,7.331139,1,9.594454237891412,6.551969166469681
1476,A_PuertoRico_8_1934_PA_187_1945,10.551515,6.837871,1,9.594454237891412,6.551969166469681
1477,A_PuertoRico_8_1934_PA_187_1948,9.410301,6.850897,1,9.594454237891412,6.551969166469681
1478,A_PuertoRico_8_1934_PA_187_1960,11.190695,6.777393,1,9.594454237891412,6.551969166469681
1479,A_PuertoRico_8_1934_PA_187_1965,9.175363,7.668028,1,9.594454237891412,6.551969166469681
1480,A_PuertoRico_8_1934_PA_187_1967,9.622738,6.992806,1,9.594454237891412,6.551969166469681
1481,A_PuertoRico_8_1934_PA_187_1974,11.195668,6.647245,1,9.594454237891412,6.551969166469681
1482,A_PuertoRico_8_1934_PA_187_1978,10.426925,7.0621743,1,9.594454237891412,6.551969166469681
1483,A_PuertoRico_8_1934_PA_187_1984,9.680382,7.349413,1,9.594454237891412,6.551969166469681
1484,A_PuertoRico_8_1934_PA_187_1990,8.919075,7.5270324,1,9.594454237891412,6.551969166469681
1485,A_PuertoRico_8_1934_PA_187_2012,8.61878,7.5564513,1,9.594454237891412,6.551969166469681
1486,A_PuertoRico_8_1934_PA_187_2017,9.152794,7.5854697,1,9.594454237891412,6.551969166469681
1487,A_PuertoRico_8_1934_PA_187_2027,11.506175,6.301425,1,9.594454237891412,6.551969166469681
1488,A_PuertoRico_8_1934_PA_187_2085,11.065745,6.679769,1,9.594454237891412,6.551969166469681
1489,A_PuertoRico_8_1934_PA_187_235,9.687429,7.5501804,1,9.594454237891412,6.551969166469681
1490,A_PuertoRico_8_1934_PA_187_248,9.593595,7.37392,1,9.594454237891412,6.551969166469681
1491,A_PuertoRico_8_1934_PA_1880_1935,1.3561778,6.689411,5,1.4043419002730475,7.053061537072539
1492,A_PuertoRico_8_1934_PA_1884_1924,5.1656723,7.8737607,11,4.803301201668206,7.815872264801775
1493,A_PuertoRico_8_1934_PA_1885_2016,9.282631,6.5523963,1,9.594454237891412,6.551969166469681
1494,A_PuertoRico_8_1934_PA_1886_2028,3.8803759,8.1613455,-1,,
1495,A_PuertoRico_8_1934_PA_188_1851,7.733066,7.140593,1,9.594454237891412,6.551969166469681
1496,A_PuertoRico_8_1934_PA_188_1932,6.1734447,7.471612,-1,,
1497,A_PuertoRico_8_1934_PA_188_1952,7.903463,7.146894,1,9.594454237891412,6.551969166469681
1498,A_PuertoRico_8_1934_PA_188_1966,7.7152805,7.210649,1,9.594454237891412,6.551969166469681
1499,A_PuertoRico_8_1934_PA_188_1968,7.6481004,7.233653,1,9.594454237891412,6.551969166469681
1500,A_PuertoRico_8_1934_PA_188_1987,7.7397103,7.227593,1,9.594454237891412,6.551969166469681
1501,A_PuertoRico_8_1934_PA_188_2012,8.24972,7.455036,1,9.594454237891412,6.551969166469681
1502,A_PuertoRico_8_1934_PA_188_2049,7.810912,7.2603807,1,9.594454237891412,6.551969166469681
1503,A_PuertoRico_8_1934_PA_189_1867,3.754067,6.6160197,10,3.388744112310235,7.0311132687055995
1504,A_PuertoRico_8_1934_PA_189_1871,3.851701,6.773223,10,3.388744112310235,7.0311132687055995
1505,A_PuertoRico_8_1934_PA_189_1900,3.6388385,6.6125107,10,3.388744112310235,7.0311132687055995
1506,A_PuertoRico_8_1934_PA_189_1941,5.003738,7.0809803,-1,,
1507,A_PuertoRico_8_1934_PA_189_1947,3.671589,6.8266225,10,3.388744112310235,7.0311132687055995
1508,A_PuertoRico_8_1934_PA_189_1955,3.7390456,6.8904614,10,3.388744112310235,7.0311132687055995
1509,A_PuertoRico_8_1934_PA_189_1963,3.675925,6.711966,10,3.388744112310235,7.0311132687055995
1510,A_PuertoRico_8_1934_PA_189_1973,3.508009,6.747619,10,3.388744112310235,7.0311132687055995
1511,A_PuertoRico_8_1934_PA_189_1989,3.6551476,6.800865,10,3.388744112310235,7.0311132687055995
1512,A_PuertoRico_8_1934_PA_189_2026,3.3823502,6.875614,10,3.388744112310235,7.0311132687055995
1513,A_PuertoRico_8_1934_PA_189_213,3.6610484,6.7853613,10,3.388744112310235,7.0311132687055995
1514,A_PuertoRico_8_1934_PA_1900_2089,9.271558,6.900826,1,9.594454237891412,6.551969166469681
1515,A_PuertoRico_8_1934_PA_1907_1989,3.5908415,6.8591237,10,3.388744112310235,7.0311132687055995
1516,A_PuertoRico_8_1934_PA_1908_1995,1.4487389,5.7374578,12,2.0643215880534656,5.895566428126851
1517,A_PuertoRico_8_1934_PA_1909_1937,9.765352,7.377874,1,9.594454237891412,6.551969166469681
1518,A_PuertoRico_8_1934_PA_190_1916,9.145679,7.208114,1,9.594454237891412,6.551969166469681
1519,A_PuertoRico_8_1934_PA_190_1925,1.9009904,7.2325892,5,1.4043419002730475,7.053061537072539
1520,A_PuertoRico_8_1934_PA_190_1934,1.9644153,7.356851,-1,,
1521,A_PuertoRico_8_1934_PA_190_1935,1.3392183,6.6744676,5,1.4043419002730475,7.053061537072539
1522,A_PuertoRico_8_1934_PA_190_1949,1.9115787,7.2418337,5,1.4043419002730475,7.053061537072539
1523,A_PuertoRico_8_1934_PA_190_1972,1.5170507,6.9990478,5,1.4043419002730475,7.053061537072539
1524,A_PuertoRico_8_1934_PA_190_1976,1.232579,6.65176,5,1.4043419002730475,7.053061537072539
1525,A_PuertoRico_8_1934_PA_190_2020,1.3536686,6.681992,5,1.4043419002730475,7.053061537072539
1526,A_PuertoRico_8_1934_PA_190_2075,1.7917784,7.3983383,5,1.4043419002730475,7.053061537072539
1527,A_PuertoRico_8_1934_PA_190_233,1.1414591,6.463004,5,1.4043419002730475,7.053061537072539
1528,A_PuertoRico_8_1934_PA_191_1879,10.437972,5.7832093,1,9.594454237891412,6.551969166469681
1529,A_PuertoRico_8_1934_PA_191_1928,9.331955,6.024351,1,9.594454237891412,6.551969166469681
1530,A_PuertoRico_8_1934_PA_191_1960,11.117551,6.8134265,1,9.594454237891412,6.551969166469681
1531,A_PuertoRico_8_1934_PA_191_2007,8.014694,5.943069,1,9.594454237891412,6.551969166469681
1532,A_PuertoRico_8_1934_PA_191_2038,5.9901137,7.2824492,-1,,
1533,A_PuertoRico_8_1934_PA_191_2070,8.013921,6.004053,1,9.594454237891412,6.551969166469681
1534,A_PuertoRico_8_1934_PA_191_225,8.008045,5.9129257,1,9.594454237891412,6.551969166469681
1535,A_PuertoRico_8_1934_PA_1921_1951,9.73035,6.005785,1,9.594454237891412,6.551969166469681
1536,A_PuertoRico_8_1934_PA_1923_1947,3.601801,6.764691,10,3.388744112310235,7.0311132687055995
1537,A_PuertoRico_8_1934_PA_1923_1973,3.3994296,6.7539325,10,3.388744112310235,7.0311132687055995
1538,A_PuertoRico_8_1934_PA_1923_1989,3.6026947,6.840268,10,3.388744112310235,7.0311132687055995
1539,A_PuertoRico_8_1934_PA_1924_1972,1.5298389,6.9827247,5,1.4043419002730475,7.053061537072539
1540,A_PuertoRico_8_1934_PA_1924_1976,1.3053172,6.6020603,5,1.4043419002730475,7.053061537072539
1541,A_PuertoRico_8_1934_PA_1925_1958,1.461513,7.019753,5,1.4043419002730475,7.053061537072539
1542,A_PuertoRico_8_1934_PA_1929_1991,2.4663308,7.2367597,6,2.5020784516921593,7.597424623369904
1543,A_PuertoRico_8_1934_PA_1929_2013,2.4910138,7.137383,-1,,
1544,A_PuertoRico_8_1934_PA_192_1864,3.42316,5.752255,-1,,
1545,A_PuertoRico_8_1934_PA_192_1907,3.4767623,5.594025,-1,,
1546,A_PuertoRico_8_1934_PA_192_1954,2.4610965,7.5462785,6,2.5020784516921593,7.597424623369904
1547,A_PuertoRico_8_1934_PA_1933_1959,3.3964574,6.782316,10,3.388744112310235,7.0311132687055995
1548,A_PuertoRico_8_1934_PA_1936_1960,11.122519,6.8095036,1,9.594454237891412,6.551969166469681
1549,A_PuertoRico_8_1934_PA_1936_1974,11.056849,6.7454314,1,9.594454237891412,6.551969166469681
1550,A_PuertoRico_8_1934_PA_1936_1978,10.521137,7.119668,1,9.594454237891412,6.551969166469681
1551,A_PuertoRico_8_1934_PA_1936_2016,9.355014,6.5489564,1,9.594454237891412,6.551969166469681
1552,A_PuertoRico_8_1934_PA_1936_2063,9.623059,7.947547,1,9.594454237891412,6.551969166469681
1553,A_PuertoRico_8_1934_PA_1937_1968,2.601642,7.677004,6,2.5020784516921593,7.597424623369904
1554,A_PuertoRico_8_1934_PA_1937_1991,2.5929341,7.417424,6,2.5020784516921593,7.597424623369904
1555,A_PuertoRico_8_1934_PA_1938_2036,5.3865423,7.124925,-1,,
1556,A_PuertoRico_8_1934_PA_1939_1967,9.680919,6.818913,1,9.594454237891412,6.551969166469681
1557,A_PuertoRico_8_1934_PA_1939_1974,11.177466,6.644137,1,9.594454237891412,6.551969166469681
1558,A_PuertoRico_8_1934_PA_1939_2002,9.98896,6.965879,1,9.594454237891412,6.551969166469681
1559,A_PuertoRico_8_1934_PA_193_1621,5.0687056,8.25201,11,4.803301201668206,7.815872264801775
1560,A_PuertoRico_8_1934_PA_193_2024,5.4082613,7.5882688,11,4.803301201668206,7.815872264801775
1561,A_PuertoRico_8_1934_PA_193_2068,4.993789,8.318879,11,4.803301201668206,7.815872264801775
1562,A_PuertoRico_8_1934_PA_193_220,5.0495915,8.276866,11,4.803301201668206,7.815872264801775
1563,A_PuertoRico_8_1934_PA_193_223,5.016341,8.268655,11,4.803301201668206,7.815872264801775
1564,A_PuertoRico_8_1934_PA_1940_1985,5.4902325,6.5722747,-1,,
1565,A_PuertoRico_8_1934_PA_1943_2005,4.772817,8.197847,11,4.803301201668206,7.815872264801775
1566,A_PuertoRico_8_1934_PA_1943_2074,5.499569,8.137904,11,4.803301201668206,7.815872264801775
1567,A_PuertoRico_8_1934_PA_1944_1967,9.26402,6.6249022,1,9.594454237891412,6.551969166469681
1568,A_PuertoRico_8_1934_PA_1944_1984,9.609865,7.315397,1,9.594454237891412,6.551969166469681
1569,A_PuertoRico_8_1934_PA_1944_1986,9.279884,6.360317,1,9.594454237891412,6.551969166469681
1570,A_PuertoRico_8_1934_PA_1944_1990,8.872747,7.0190883,1,9.594454237891412,6.551969166469681
1571,A_PuertoRico_8_1934_PA_1944_2011,9.19251,6.2357655,1,9.594454237891412,6.551969166469681
1572,A_PuertoRico_8_1934_PA_1944_2015,9.196353,6.4623823,1,9.594454237891412,6.551969166469681
1573,A_PuertoRico_8_1934_PA_1944_2042,9.178874,6.4066043,1,9.594454237891412,6.551969166469681
1574,A_PuertoRico_8_1934_PA_1944_2063,9.583572,7.96438,1,9.594454237891412,6.551969166469681
1575,A_PuertoRico_8_1934_PA_1945_1975,3.872291,8.008059,-1,,
1576,A_PuertoRico_8_1934_PA_1945_1979,3.4268608,7.8378944,10,3.388744112310235,7.0311132687055995
1577,A_PuertoRico_8_1934_PA_1945_2028,3.7614074,8.161978,-1,,
1578,A_PuertoRico_8_1934_PA_1947_1974,11.182221,6.6173043,1,9.594454237891412,6.551969166469681
1579,A_PuertoRico_8_1934_PA_1947_1978,10.491955,7.046488,1,9.594454237891412,6.551969166469681
1580,A_PuertoRico_8_1934_PA_1947_1986,9.374041,6.247375,1,9.594454237891412,6.551969166469681
1581,A_PuertoRico_8_1934_PA_1947_2027,11.48622,6.3220773,1,9.594454237891412,6.551969166469681
1582,A_PuertoRico_8_1934_PA_1948_1991,2.4985569,7.355577,6,2.5020784516921593,7.597424623369904
1583,A_PuertoRico_8_1934_PA_1949_2064,5.6144104,6.8468394,-1,,
1584,A_PuertoRico_8_1934_PA_1949_2074,5.55029,8.210634,11,4.803301201668206,7.815872264801775
1585,A_PuertoRico_8_1934_PA_194_1808,10.888835,6.2831554,1,9.594454237891412,6.551969166469681
1586,A_PuertoRico_8_1934_PA_194_1844,10.538186,6.35151,1,9.594454237891412,6.551969166469681
1587,A_PuertoRico_8_1934_PA_194_1854,9.587541,7.599564,1,9.594454237891412,6.551969166469681
1588,A_PuertoRico_8_1934_PA_194_1866,9.576991,7.5311885,1,9.594454237891412,6.551969166469681
1589,A_PuertoRico_8_1934_PA_194_1906,9.546777,7.4949355,1,9.594454237891412,6.551969166469681
1590,A_PuertoRico_8_1934_PA_194_1916,9.439472,7.335691,1,9.594454237891412,6.551969166469681
1591,A_PuertoRico_8_1934_PA_194_1937,9.781837,7.384264,1,9.594454237891412,6.551969166469681
1592,A_PuertoRico_8_1934_PA_194_1940,9.619539,7.659704,1,9.594454237891412,6.551969166469681
1593,A_PuertoRico_8_1934_PA_194_1945,10.508397,6.940527,1,9.594454237891412,6.551969166469681
1594,A_PuertoRico_8_1934_PA_194_1948,9.461942,7.016535,1,9.594454237891412,6.551969166469681
1595,A_PuertoRico_8_1934_PA_194_1960,11.219861,6.7931437,1,9.594454237891412,6.551969166469681
1596,A_PuertoRico_8_1934_PA_194_1974,11.2674265,6.5713663,1,9.594454237891412,6.551969166469681
1597,A_PuertoRico_8_1934_PA_194_1978,10.348123,7.1939707,1,9.594454237891412,6.551969166469681
1598,A_PuertoRico_8_1934_PA_194_1984,9.682661,7.439114,1,9.594454237891412,6.551969166469681
1599,A_PuertoRico_8_1934_PA_194_1990,9.1087265,7.452794,1,9.594454237891412,6.551969166469681
1600,A_PuertoRico_8_1934_PA_194_2002,9.973443,7.3569336,1,9.594454237891412,6.551969166469681
1601,A_PuertoRico_8_1934_PA_194_2027,11.446354,6.3603315,1,9.594454237891412,6.551969166469681
1602,A_PuertoRico_8_1934_PA_194_2056,9.846669,7.8296185,1,9.594454237891412,6.551969166469681
1603,A_PuertoRico_8_1934_PA_194_2063,9.641902,7.8453026,1,9.594454237891412,6.551969166469681
1604,A_PuertoRico_8_1934_PA_194_217,9.635062,7.6687856,1,9.594454237891412,6.551969166469681
1605,A_PuertoRico_8_1934_PA_194_235,9.752039,7.6812353,1,9.594454237891412,6.551969166469681
1606,A_PuertoRico_8_1934_PA_194_246,9.66424,7.6180396,1,9.594454237891412,6.551969166469681
1607,A_PuertoRico_8_1934_PA_194_360,9.541762,7.5028853,1,9.594454237891412,6.551969166469681
1608,A_PuertoRico_8_1934_PA_1950_1974,11.269923,6.5845633,1,9.594454237891412,6.551969166469681
1609,A_PuertoRico_8_1934_PA_1950_1978,10.515326,7.072951,1,9.594454237891412,6.551969166469681
1610,A_PuertoRico_8_1934_PA_1950_1990,8.973954,7.49917,1,9.594454237891412,6.551969166469681
1611,A_PuertoRico_8_1934_PA_1950_2027,11.458343,6.2625704,1,9.594454237891412,6.551969166469681
1612,A_PuertoRico_8_1934_PA_1951_2012,8.2927885,7.4970512,1,9.594454237891412,6.551969166469681
1613,A_PuertoRico_8_1934_PA_1958_1990,8.490553,7.3798504,1,9.594454237891412,6.551969166469681
1614,A_PuertoRico_8_1934_PA_1958_2068,4.8618946,8.375087,11,4.803301201668206,7.815872264801775
1615,A_PuertoRico_8_1934_PA_1959_1990,8.81706,7.0658145,1,9.594454237891412,6.551969166469681
1616,A_PuertoRico_8_1934_PA_1959_2011,9.237025,6.2070546,1,9.594454237891412,6.551969166469681
1617,A_PuertoRico_8_1934_PA_1959_2012,8.609431,7.5060887,1,9.594454237891412,6.551969166469681
1618,A_PuertoRico_8_1934_PA_1959_2034,9.400994,6.9356713,1,9.594454237891412,6.551969166469681
1619,A_PuertoRico_8_1934_PA_1959_2063,9.512894,7.9230256,1,9.594454237891412,6.551969166469681
1620,A_PuertoRico_8_1934_PA_195_1869,7.71093,6.9760036,1,9.594454237891412,6.551969166469681
1621,A_PuertoRico_8_1934_PA_195_1917,7.7557797,7.09854,1,9.594454237891412,6.551969166469681
1622,A_PuertoRico_8_1934_PA_195_1928,8.990573,6.3289385,1,9.594454237891412,6.551969166469681
1623,A_PuertoRico_8_1934_PA_195_1945,10.181718,6.7037573,1,9.594454237891412,6.551969166469681
1624,A_PuertoRico_8_1934_PA_195_1952,7.9226093,7.067535,1,9.594454237891412,6.551969166469681
1625,A_PuertoRico_8_1934_PA_195_1987,7.701479,7.1744156,1,9.594454237891412,6.551969166469681
1626,A_PuertoRico_8_1934_PA_1960_2028,3.7368648,8.140453,-1,,
